"provname","epiyr","biweek","time","cases","year","beta","betalow","betahigh","rsquared","alpha","sus_reconstruction"
"Siem Reap",2007,19,2002.69230769231,3,2002,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2002.73076923077,57,2002,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2002.76923076923,95,2002,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2002.80769230769,68,2002,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2002.84615384615,46,2002,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2002.88461538462,31,2002,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2002.92307692308,32,2002,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2002.96153846154,23,2002,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,1,2003,23,2003,5.4612247300645e-05,4.92489706784416e-05,6.04576650866668e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,2,2003.03846153846,14,2003,7.16617363247214e-05,6.49290059122107e-05,7.89673003034747e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,3,2003.07692307692,14,2003,5.07722927639786e-05,4.54371811134753e-05,5.66024627842337e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,4,2003.11538461538,14,2003,8.31031735595201e-05,7.54642132339472e-05,9.13698771637862e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,5,2003.15384615385,19,2003,0.000113291610718424,0.000104328660576711,0.000122931163080059,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,6,2003.19230769231,17,2003,7.93286651272731e-05,7.27055721275763e-05,8.64927284378535e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,7,2003.23076923077,24,2003,8.92901342034933e-05,8.20201398016704e-05,9.71425360478716e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,8,2003.26923076923,40,2003,9.39913186354534e-05,8.63521117921788e-05,0.000102245417508,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,9,2003.30769230769,21,2003,0.00018060723433369,0.000167768147067631,0.000194379459378141,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,10,2003.34615384615,51,2003,0.00014022373356656,0.000129385466565297,0.000151928663743091,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,11,2003.38461538462,72,2003,0.00015317800181583,0.000141333822616612,0.000165976770686826,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,12,2003.42307692308,138,2003,0.000199820746807103,0.000184207133748184,0.00021670749545424,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,13,2003.46153846154,198,2003,0.000223262856169159,0.00020516599033424,0.000242902379355768,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,14,2003.5,267,2003,0.000219915383437648,0.000201303259393514,0.00024019048839028,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,15,2003.53846153846,369,2003,0.000250273075894035,0.000228650849312264,0.000273875434539444,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,16,2003.57692307692,393,2003,0.000219389121547255,0.000199787783152662,0.000240851310127929,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,17,2003.61538461538,353,2003,0.000151777807298389,0.00013809118168407,0.000166774020062662,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,18,2003.65384615385,102,2003,0.000159725353486391,0.000145991136996066,0.000174708953811981,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,19,2003.69230769231,139,2003,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2003.73076923077,91,2003,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2003.76923076923,67,2003,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2003.80769230769,42,2003,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2003.84615384615,22,2003,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2003.88461538462,22,2003,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2003.92307692308,3,2003,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2003.96153846154,8,2003,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,1,2004,4,2004,5.4612247300645e-05,4.92489706784416e-05,6.04576650866668e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,2,2004.03846153846,2,2004,7.16617363247214e-05,6.49290059122107e-05,7.89673003034747e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,3,2004.07692307692,7,2004,5.07722927639786e-05,4.54371811134753e-05,5.66024627842337e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,4,2004.11538461538,2,2004,8.31031735595201e-05,7.54642132339472e-05,9.13698771637862e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,5,2004.15384615385,3,2004,0.000113291610718424,0.000104328660576711,0.000122931163080059,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,6,2004.19230769231,3,2004,7.93286651272731e-05,7.27055721275763e-05,8.64927284378535e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,7,2004.23076923077,2,2004,8.92901342034933e-05,8.20201398016704e-05,9.71425360478716e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,8,2004.26923076923,5,2004,9.39913186354534e-05,8.63521117921788e-05,0.000102245417508,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,9,2004.30769230769,7,2004,0.00018060723433369,0.000167768147067631,0.000194379459378141,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,10,2004.34615384615,8,2004,0.00014022373356656,0.000129385466565297,0.000151928663743091,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,11,2004.38461538462,17,2004,0.00015317800181583,0.000141333822616612,0.000165976770686826,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,12,2004.42307692308,24,2004,0.000199820746807103,0.000184207133748184,0.00021670749545424,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,13,2004.46153846154,22,2004,0.000223262856169159,0.00020516599033424,0.000242902379355768,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,14,2004.5,27,2004,0.000219915383437648,0.000201303259393514,0.00024019048839028,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,15,2004.53846153846,38,2004,0.000250273075894035,0.000228650849312264,0.000273875434539444,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,16,2004.57692307692,28,2004,0.000219389121547255,0.000199787783152662,0.000240851310127929,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,17,2004.61538461538,18,2004,0.000151777807298389,0.00013809118168407,0.000166774020062662,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,18,2004.65384615385,18,2004,0.000159725353486391,0.000145991136996066,0.000174708953811981,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,19,2004.69230769231,13,2004,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2004.73076923077,13,2004,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2004.76923076923,10,2004,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2004.80769230769,7,2004,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2004.84615384615,4,2004,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2004.88461538462,6,2004,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2004.92307692308,5,2004,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2004.96153846154,5,2004,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,1,2005,6,2005,5.4612247300645e-05,4.92489706784416e-05,6.04576650866668e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,2,2005.03846153846,4,2005,7.16617363247214e-05,6.49290059122107e-05,7.89673003034747e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,3,2005.07692307692,2,2005,5.07722927639786e-05,4.54371811134753e-05,5.66024627842337e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,4,2005.11538461538,2,2005,8.31031735595201e-05,7.54642132339472e-05,9.13698771637862e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,5,2005.15384615385,4,2005,0.000113291610718424,0.000104328660576711,0.000122931163080059,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,6,2005.19230769231,6,2005,7.93286651272731e-05,7.27055721275763e-05,8.64927284378535e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,7,2005.23076923077,4,2005,8.92901342034933e-05,8.20201398016704e-05,9.71425360478716e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,8,2005.26923076923,2,2005,9.39913186354534e-05,8.63521117921788e-05,0.000102245417508,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,9,2005.30769230769,7,2005,0.00018060723433369,0.000167768147067631,0.000194379459378141,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,10,2005.34615384615,5,2005,0.00014022373356656,0.000129385466565297,0.000151928663743091,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,11,2005.38461538462,13,2005,0.00015317800181583,0.000141333822616612,0.000165976770686826,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,12,2005.42307692308,14,2005,0.000199820746807103,0.000184207133748184,0.00021670749545424,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,13,2005.46153846154,37,2005,0.000223262856169159,0.00020516599033424,0.000242902379355768,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,14,2005.5,43,2005,0.000219915383437648,0.000201303259393514,0.00024019048839028,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,15,2005.53846153846,67,2005,0.000250273075894035,0.000228650849312264,0.000273875434539444,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,16,2005.57692307692,82,2005,0.000219389121547255,0.000199787783152662,0.000240851310127929,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,17,2005.61538461538,66,2005,0.000151777807298389,0.00013809118168407,0.000166774020062662,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,18,2005.65384615385,50,2005,0.000159725353486391,0.000145991136996066,0.000174708953811981,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,19,2005.69230769231,44,2005,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2005.73076923077,28,2005,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2005.76923076923,15,2005,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2005.80769230769,22,2005,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2005.84615384615,12,2005,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2005.88461538462,5,2005,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2005.92307692308,5,2005,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2005.96153846154,8,2005,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,1,2006,5,2006,5.4612247300645e-05,4.92489706784416e-05,6.04576650866668e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,2,2006.03846153846,5,2006,7.16617363247214e-05,6.49290059122107e-05,7.89673003034747e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,3,2006.07692307692,4,2006,5.07722927639786e-05,4.54371811134753e-05,5.66024627842337e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,4,2006.11538461538,4,2006,8.31031735595201e-05,7.54642132339472e-05,9.13698771637862e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,5,2006.15384615385,3,2006,0.000113291610718424,0.000104328660576711,0.000122931163080059,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,6,2006.19230769231,9,2006,7.93286651272731e-05,7.27055721275763e-05,8.64927284378535e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,7,2006.23076923077,7,2006,8.92901342034933e-05,8.20201398016704e-05,9.71425360478716e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,8,2006.26923076923,15,2006,9.39913186354534e-05,8.63521117921788e-05,0.000102245417508,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,9,2006.30769230769,7,2006,0.00018060723433369,0.000167768147067631,0.000194379459378141,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,10,2006.34615384615,25,2006,0.00014022373356656,0.000129385466565297,0.000151928663743091,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,11,2006.38461538462,33,2006,0.00015317800181583,0.000141333822616612,0.000165976770686826,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,12,2006.42307692308,47,2006,0.000199820746807103,0.000184207133748184,0.00021670749545424,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,13,2006.46153846154,34,2006,0.000223262856169159,0.00020516599033424,0.000242902379355768,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,14,2006.5,46,2006,0.000219915383437648,0.000201303259393514,0.00024019048839028,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,15,2006.53846153846,73,2006,0.000250273075894035,0.000228650849312264,0.000273875434539444,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,16,2006.57692307692,106,2006,0.000219389121547255,0.000199787783152662,0.000240851310127929,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,17,2006.61538461538,111,2006,0.000151777807298389,0.00013809118168407,0.000166774020062662,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,18,2006.65384615385,103,2006,0.000159725353486391,0.000145991136996066,0.000174708953811981,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,19,2006.69230769231,84,2006,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2006.73076923077,85,2006,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2006.76923076923,56,2006,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2006.80769230769,35,2006,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2006.84615384615,32,2006,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2006.88461538462,28,2006,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2006.92307692308,27,2006,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2006.96153846154,28,2006,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,1,2007,14,2007,5.4612247300645e-05,4.92489706784416e-05,6.04576650866668e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,2,2007.03846153846,39,2007,7.16617363247214e-05,6.49290059122107e-05,7.89673003034747e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,3,2007.07692307692,25,2007,5.07722927639786e-05,4.54371811134753e-05,5.66024627842337e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,4,2007.11538461538,16,2007,8.31031735595201e-05,7.54642132339472e-05,9.13698771637862e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,5,2007.15384615385,24,2007,0.000113291610718424,0.000104328660576711,0.000122931163080059,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,6,2007.19230769231,40,2007,7.93286651272731e-05,7.27055721275763e-05,8.64927284378535e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,7,2007.23076923077,57,2007,8.92901342034933e-05,8.20201398016704e-05,9.71425360478716e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,8,2007.26923076923,116,2007,9.39913186354534e-05,8.63521117921788e-05,0.000102245417508,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,9,2007.30769230769,151,2007,0.00018060723433369,0.000167768147067631,0.000194379459378141,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,10,2007.34615384615,232,2007,0.00014022373356656,0.000129385466565297,0.000151928663743091,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,11,2007.38461538462,269,2007,0.00015317800181583,0.000141333822616612,0.000165976770686826,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,12,2007.42307692308,611,2007,0.000199820746807103,0.000184207133748184,0.00021670749545424,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,13,2007.46153846154,804,2007,0.000223262856169159,0.00020516599033424,0.000242902379355768,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,14,2007.5,845,2007,0.000219915383437648,0.000201303259393514,0.00024019048839028,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,15,2007.53846153846,819,2007,0.000250273075894035,0.000228650849312264,0.000273875434539444,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,16,2007.57692307692,811,2007,0.000219389121547255,0.000199787783152662,0.000240851310127929,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,17,2007.61538461538,528,2007,0.000151777807298389,0.00013809118168407,0.000166774020062662,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,18,2007.65384615385,379,2007,0.000159725353486391,0.000145991136996066,0.000174708953811981,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,19,2007.69230769231,224,2007,0.000171962290411489,0.0001571944367025,0.000188061339444498,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,20,2007.73076923077,164,2007,0.000135945184987382,0.000124557059716162,0.000148335455085711,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,21,2007.76923076923,78,2007,0.000119472801768666,0.000109656702069866,0.000130134065382801,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,22,2007.80769230769,112,2007,9.02482132175266e-05,8.28123670760512e-05,9.83231899444479e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,23,2007.84615384615,48,2007,9.79724360764064e-05,9.01044183573634e-05,0.000106491542563143,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,24,2007.88461538462,46,2007,7.46909170230937e-05,6.84243368994133e-05,8.14892688078259e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,25,2007.92307692308,30,2007,0.000108722097410145,0.000100156400340193,0.000117965467790099,0.73,0.637604568854207,"gaussian"
"Siem Reap",2007,26,2007.96153846154,46,2007,6.74341155980983e-05,6.1213357763651e-05,7.42041499726054e-05,0.73,0.637604568854207,"gaussian"
"Siem Reap",2012,1,2008,21,2008,0.00056849727094466,0.000505118797841838,0.000638984870635961,0.86,0.517774352601204,"lm"
"Siem Reap",2012,2,2008.03846153846,13,2008,0.00040398342790702,0.000355568786537308,0.000458059196155381,0.86,0.517774352601204,"lm"
"Siem Reap",2012,3,2008.07692307692,18,2008,0.000412152722877208,0.000361100215976563,0.000469139156035467,0.86,0.517774352601204,"lm"
"Siem Reap",2012,4,2008.11538461538,12,2008,0.000626451605707792,0.000558581954437372,0.000701373646848885,0.86,0.517774352601204,"lm"
"Siem Reap",2012,5,2008.15384615385,14,2008,0.000694200500701629,0.000622903901746555,0.000772850994074426,0.86,0.517774352601204,"lm"
"Siem Reap",2012,6,2008.19230769231,26,2008,0.000600952906689774,0.000537531560243494,0.000671198435441265,0.86,0.517774352601204,"lm"
"Siem Reap",2012,7,2008.23076923077,19,2008,0.000508398506615843,0.000454215147463511,0.0005685062996689,0.86,0.517774352601204,"lm"
"Siem Reap",2012,8,2008.26923076923,42,2008,0.00121236428978703,0.00109784343640966,0.00133788268364812,0.86,0.517774352601204,"lm"
"Siem Reap",2012,9,2008.30769230769,41,2008,0.00071736524131562,0.000643729512513066,0.000799040876590529,0.86,0.517774352601204,"lm"
"Siem Reap",2012,10,2008.34615384615,57,2008,0.00132887944592306,0.00119967770158141,0.00147138351644142,0.86,0.517774352601204,"lm"
"Siem Reap",2012,11,2008.38461538462,72,2008,0.00126625983175308,0.00113590639153063,0.00141114982410744,0.86,0.517774352601204,"lm"
"Siem Reap",2012,12,2008.42307692308,129,2008,0.00184815147999362,0.00165307343003881,0.00206558528802279,0.86,0.517774352601204,"lm"
"Siem Reap",2012,13,2008.46153846154,138,2008,0.00159411602236486,0.00141386627825217,0.00179681367476525,0.86,0.517774352601204,"lm"
"Siem Reap",2012,14,2008.5,122,2008,0.00187531006121495,0.00166015202094573,0.00211774184903635,0.86,0.517774352601204,"lm"
"Siem Reap",2012,15,2008.53846153846,81,2008,0.00217903713793394,0.00192267522766239,0.00246883377856144,0.86,0.517774352601204,"lm"
"Siem Reap",2012,16,2008.57692307692,145,2008,0.00190357647372533,0.00167382309000948,0.00216424125586109,0.86,0.517774352601204,"lm"
"Siem Reap",2012,17,2008.61538461538,140,2008,0.00228214632373354,0.00200983957118943,0.0025906121391188,0.86,0.517774352601204,"lm"
"Siem Reap",2012,18,2008.65384615385,119,2008,0.00201386616544403,0.00177131300518643,0.00228894972925889,0.86,0.517774352601204,"lm"
"Siem Reap",2012,19,2008.69230769231,135,2008,0.00163865262476377,0.00144442056917841,0.00185848389432084,0.86,0.517774352601204,"lm"
"Siem Reap",2012,20,2008.73076923077,121,2008,0.00153382474428775,0.00135814587609095,0.00173171116660527,0.86,0.517774352601204,"lm"
"Siem Reap",2012,21,2008.76923076923,100,2008,0.00206880177094774,0.00184177267138616,0.0023231938989829,0.86,0.517774352601204,"lm"
"Siem Reap",2012,22,2008.80769230769,131,2008,0.000767441465389062,0.000678397796812397,0.000867887980798885,0.86,0.517774352601204,"lm"
"Siem Reap",2012,23,2008.84615384615,39,2008,0.00134568523400004,0.00120737972084226,0.00149940927676368,0.86,0.517774352601204,"lm"
"Siem Reap",2012,24,2008.88461538462,103,2008,0.000785272634344556,0.000699598762899066,0.00088097011596907,0.86,0.517774352601204,"lm"
"Siem Reap",2012,25,2008.92307692308,44,2008,0.000849990488772003,0.000761438368565068,0.0009483114340387,0.86,0.517774352601204,"lm"
"Siem Reap",2012,26,2008.96153846154,17,2008,0.000462182302061073,0.000404908606452184,0.000526551242936732,0.86,0.517774352601204,"lm"
"Siem Reap",2012,1,2009,17,2009,0.00056849727094466,0.000505118797841838,0.000638984870635961,0.86,0.517774352601204,"lm"
"Siem Reap",2012,2,2009.03846153846,8,2009,0.00040398342790702,0.000355568786537308,0.000458059196155381,0.86,0.517774352601204,"lm"
"Siem Reap",2012,3,2009.07692307692,3,2009,0.000412152722877208,0.000361100215976563,0.000469139156035467,0.86,0.517774352601204,"lm"
"Siem Reap",2012,4,2009.11538461538,4,2009,0.000626451605707792,0.000558581954437372,0.000701373646848885,0.86,0.517774352601204,"lm"
"Siem Reap",2012,5,2009.15384615385,12,2009,0.000694200500701629,0.000622903901746555,0.000772850994074426,0.86,0.517774352601204,"lm"
"Siem Reap",2012,6,2009.19230769231,10,2009,0.000600952906689774,0.000537531560243494,0.000671198435441265,0.86,0.517774352601204,"lm"
"Siem Reap",2012,7,2009.23076923077,11,2009,0.000508398506615843,0.000454215147463511,0.0005685062996689,0.86,0.517774352601204,"lm"
"Siem Reap",2012,8,2009.26923076923,5,2009,0.00121236428978703,0.00109784343640966,0.00133788268364812,0.86,0.517774352601204,"lm"
"Siem Reap",2012,9,2009.30769230769,38,2009,0.00071736524131562,0.000643729512513066,0.000799040876590529,0.86,0.517774352601204,"lm"
"Siem Reap",2012,10,2009.34615384615,25,2009,0.00132887944592306,0.00119967770158141,0.00147138351644142,0.86,0.517774352601204,"lm"
"Siem Reap",2012,11,2009.38461538462,61,2009,0.00126625983175308,0.00113590639153063,0.00141114982410744,0.86,0.517774352601204,"lm"
"Siem Reap",2012,12,2009.42307692308,55,2009,0.00184815147999362,0.00165307343003881,0.00206558528802279,0.86,0.517774352601204,"lm"
"Siem Reap",2012,13,2009.46153846154,120,2009,0.00159411602236486,0.00141386627825217,0.00179681367476525,0.86,0.517774352601204,"lm"
"Siem Reap",2012,14,2009.5,147,2009,0.00187531006121495,0.00166015202094573,0.00211774184903635,0.86,0.517774352601204,"lm"
"Siem Reap",2012,15,2009.53846153846,191,2009,0.00217903713793394,0.00192267522766239,0.00246883377856144,0.86,0.517774352601204,"lm"
"Siem Reap",2012,16,2009.57692307692,208,2009,0.00190357647372533,0.00167382309000948,0.00216424125586109,0.86,0.517774352601204,"lm"
"Siem Reap",2012,17,2009.61538461538,187,2009,0.00228214632373354,0.00200983957118943,0.0025906121391188,0.86,0.517774352601204,"lm"
"Siem Reap",2012,18,2009.65384615385,215,2009,0.00201386616544403,0.00177131300518643,0.00228894972925889,0.86,0.517774352601204,"lm"
"Siem Reap",2012,19,2009.69230769231,157,2009,0.00163865262476377,0.00144442056917841,0.00185848389432084,0.86,0.517774352601204,"lm"
"Siem Reap",2012,20,2009.73076923077,52,2009,0.00153382474428775,0.00135814587609095,0.00173171116660527,0.86,0.517774352601204,"lm"
"Siem Reap",2012,21,2009.76923076923,86,2009,0.00206880177094774,0.00184177267138616,0.0023231938989829,0.86,0.517774352601204,"lm"
"Siem Reap",2012,22,2009.80769230769,107,2009,0.000767441465389062,0.000678397796812397,0.000867887980798885,0.86,0.517774352601204,"lm"
"Siem Reap",2012,23,2009.84615384615,29,2009,0.00134568523400004,0.00120737972084226,0.00149940927676368,0.86,0.517774352601204,"lm"
"Siem Reap",2012,24,2009.88461538462,21,2009,0.000785272634344556,0.000699598762899066,0.00088097011596907,0.86,0.517774352601204,"lm"
"Siem Reap",2012,25,2009.92307692308,30,2009,0.000849990488772003,0.000761438368565068,0.0009483114340387,0.86,0.517774352601204,"lm"
"Siem Reap",2012,26,2009.96153846154,18,2009,0.000462182302061073,0.000404908606452184,0.000526551242936732,0.86,0.517774352601204,"lm"
"Siem Reap",2012,1,2010,11,2010,0.00056849727094466,0.000505118797841838,0.000638984870635961,0.86,0.517774352601204,"lm"
