"provname","year","biweek","time","cases","births","pop","precip_mm","temp_C"
"Prey Veng",2010,23,2010.84615384615,17,978.467709373808,1010089.58695477,67.7993,27.0900334428572
"Prey Veng",2010,24,2010.88461538462,9,978.543767208808,1010685.40355818,28.550795425446,27.4055244142858
"Prey Veng",2010,25,2010.92307692308,10,978.619825043808,1011281.22016159,30.20290630719,27.2909742785715
"Prey Veng",2010,26,2010.96153846154,4,978.695882878807,1011877.036765,0.933873738438,27.08117154
"Prey Veng",2011,1,2011,2,978.771940713807,1012486.55941684,4.46017581318,27.3203918928572
"Prey Veng",2011,2,2011.03846153846,5,978.847998548807,1013111.31101138,0.37336543514,27.9578176214286
"Prey Veng",2011,3,2011.07692307692,3,978.924056383806,1013736.06260592,0.710994612958,27.8189330928572
"Prey Veng",2011,4,2011.11538461538,2,979.000114218806,1014360.81420046,9.06434836171,29.3794020285715
"Prey Veng",2011,5,2011.15384615385,2,979.076172053806,1014985.565795,20.1662073609,29.7550969071429
"Prey Veng",2011,6,2011.19230769231,2,979.152229888805,1015610.31738954,46.5493403748181,29.0843070642857
"Prey Veng",2011,7,2011.23076923077,5,979.228287723805,1016235.06898408,30.0952114651,28.8574208285714
"Prey Veng",2011,8,2011.26923076923,7,979.304345558804,1016859.82057862,60.7453169608,29.9837572571429
"Prey Veng",2011,9,2011.30769230769,9,979.380403393804,1017484.57217316,59.2243,29.4982032
"Prey Veng",2011,10,2011.34615384615,15,979.456461228804,1018109.32376771,89.9804,29.5257293785714
"Prey Veng",2011,11,2011.38461538462,26,979.532519063803,1018734.07536225,91.2788,29.2213967142857
"Prey Veng",2011,12,2011.42307692308,63,979.608576898803,1019358.82695679,60.3784,28.5911479571429
"Prey Veng",2011,13,2011.46153846154,89,979.684634733803,1019983.57855133,68.8,28.7030841642858
"Prey Veng",2011,14,2011.5,107,979.742658698476,1020608.33014587,56.6067,28.8344247
"Prey Veng",2011,15,2011.53846153846,116,979.782648792823,1021233.08174041,81.7464,28.7323455071429
"Prey Veng",2011,16,2011.57692307692,108,979.822638887171,1021857.83333495,79.4938,28.4768366142857
"Prey Veng",2011,17,2011.61538461538,118,979.862628981518,1022482.58492949,116.3407,28.43220995
"Prey Veng",2011,18,2011.65384615385,113,979.902619075866,1023107.33652404,125.22,28.0316993642857
"Prey Veng",2011,19,2011.69230769231,127,979.942609170213,1023732.08811858,138.5962,27.3791325714286
"Prey Veng",2011,20,2011.73076923077,66,979.982599264561,1024356.83971312,124.0441,27.4034126214286
"Prey Veng",2011,21,2011.76923076923,58,980.022589358908,1024981.59130766,110.1084,27.6435750142857
"Prey Veng",2011,22,2011.80769230769,46,980.062579453255,1025606.3429022,9.77118488101,28.5271655
"Prey Veng",2011,23,2011.84615384615,34,980.102569547603,1026231.09449674,52.695,27.6674139857143
"Prey Veng",2011,24,2011.88461538462,31,980.14255964195,1026855.84609128,8.6878703103,28.5515792857143
"Prey Veng",2011,25,2011.92307692308,22,980.182549736297,1027480.59768582,16.3689564294731,27.1526080428571
"Prey Veng",2011,26,2011.96153846154,28,980.222539830645,1028105.34928036,4.847255614117,27.8054748866667
"Prey Veng",2012,1,2012,11,980.262529924992,1028744.18363023,2.8894167189,28.4483191714286
"Prey Veng",2012,2,2012.03846153846,3,980.30252001934,1029395.69245988,33.7309,28.3106609571429
"Prey Veng",2012,3,2012.07692307692,8,980.342510113687,1030047.20128954,33.776512349338,28.6475995357143
"Prey Veng",2012,4,2012.11538461538,14,980.382500208034,1030698.71011919,40.507623539838,28.9882384928571
"Prey Veng",2012,5,2012.15384615385,17,980.422490302382,1031350.21894884,11.1684197738,30.5265376428572
"Prey Veng",2012,6,2012.19230769231,16,980.462480396729,1032001.7277785,22.3499,30.6891555928572
"Prey Veng",2012,7,2012.23076923077,22,980.502470491076,1032653.23660815,31.7834,30.3527099571429
"Prey Veng",2012,8,2012.26923076923,34,980.542460585424,1033304.74543781,56.4347,30.5536602285715
"Prey Veng",2012,9,2012.30769230769,41,980.582450679771,1033956.25426746,62.7729,30.3868596142858
"Prey Veng",2012,10,2012.34615384615,72,980.622440774119,1034607.76309711,125.5577,28.9692912642857
"Prey Veng",2012,11,2012.38461538462,134,980.662430868466,1035259.27192677,86.2078,29.04059925
"Prey Veng",2012,12,2012.42307692308,208,980.702420962813,1035910.78075642,71.8043,28.9766172571429
"Prey Veng",2012,13,2012.46153846154,285,980.742411057161,1036562.28958608,34.5159,29.4881042857143
"Prey Veng",2012,14,2012.5,300,980.782401151508,1037213.79841573,134.8992,27.8179142857143
"Prey Veng",2012,15,2012.53846153846,305,980.822192238771,1037865.30724538,40.625,29.2959671857143
"Prey Veng",2012,16,2012.57692307692,248,980.860391269359,1038516.81607504,13.6778,29.68071505
"Prey Veng",2012,17,2012.61538461538,168,980.898590299946,1039168.32490469,74.7786,29.5452414714286
"Prey Veng",2012,18,2012.65384615385,158,980.936789330534,1039819.83373435,105.7677,28.1631109928572
"Prey Veng",2012,19,2012.69230769231,153,980.974988361121,1040471.342564,145.8737,27.5900950357143
"Prey Veng",2012,20,2012.73076923077,118,981.013187391709,1041122.85139365,275.2615,27.18536015
"Prey Veng",2012,21,2012.76923076923,108,981.051386422296,1041774.36022331,60.0508,28.0938786642857
"Prey Veng",2012,22,2012.80769230769,98,981.089585452884,1042425.86905296,57.8509,28.4822846071429
"Prey Veng",2012,23,2012.84615384615,64,981.127784483471,1043077.37788262,71.2993,28.0727746
"Prey Veng",2012,24,2012.88461538462,58,981.165983514059,1043728.88671227,45.5213,28.0755290071429
"Prey Veng",2012,25,2012.92307692308,44,981.204182544646,1044380.39554192,3.2327514332,27.9874089071429
"Prey Veng",2012,26,2012.96153846154,42,981.242381575234,1045031.90437158,5.119187974867,28.62083038
"Prey Veng",2013,1,2013,13,981.280580605821,1045694.2113192,20.1738427286382,27.3336031714286
"Prey Veng",2013,2,2013.03846153846,25,981.318779636409,1046364.37144354,1.0059871676041,27.8926391857143
"Prey Veng",2013,3,2013.07692307692,10,981.356978666996,1047034.53156787,0.2516400679657,29.9175020857143
"Prey Veng",2013,4,2013.11538461538,14,981.395177697584,1047704.69169221,9.609493560725,29.7895819
"Prey Veng",2013,5,2013.15384615385,8,981.433376728171,1048374.85181654,1.012445407801,31.0004291
"Prey Veng",2013,6,2013.19230769231,29,981.471575758759,1049045.01194088,18.6018592976,31.1963467571429
"Prey Veng",2013,7,2013.23076923077,25,981.509774789346,1049715.17206521,41.4721,32.0083641000001
"Prey Veng",2013,8,2013.26923076923,11,981.547973819934,1050385.33218954,65.2451,29.9484572285714
"Prey Veng",2013,9,2013.30769230769,17,981.586172850521,1051055.49231388,69.4231,30.3396206357143
"Prey Veng",2013,10,2013.34615384615,50,981.624371881109,1051725.65243821,69.6216,30.0459899357143
"Prey Veng",2013,11,2013.38461538462,63,981.662570911696,1052395.81256255,88.7306,29.5426776428571
"Prey Veng",2013,12,2013.42307692308,114,981.700769942284,1053065.97268688,138.0289,28.7132422785714
"Prey Veng",2013,13,2013.46153846154,100,981.738968972871,1053736.13281122,81.7989,29.1178118857143
"Prey Veng",2013,14,2013.5,107,981.777168003459,1054406.29293555,110.8831,28.3647946642857
"Prey Veng",2013,15,2013.53846153846,102,981.815367034046,1055076.45305988,113.6196,27.3646632857143
"Prey Veng",2013,16,2013.57692307692,60,981.853566064634,1055746.61318422,119.7428,27.9056449714286
"Prey Veng",2013,17,2013.61538461538,67,981.891786986181,1056416.77330855,66.3941,28.7475681285715
"Prey Veng",2013,18,2013.65384615385,49,981.930016327328,1057086.93343289,96.6985,28.4995030642858
"Prey Veng",2013,19,2013.69230769231,40,981.968245668475,1057757.09355722,137.6547,27.4402795357143
"Prey Veng",2013,20,2013.73076923077,40,982.006475009622,1058427.25368156,149.5623,27.0379265642857
"Prey Veng",2013,21,2013.76923076923,24,982.044704350769,1059097.41380589,66.5666,28.0639966071429
"Prey Veng",2013,22,2013.80769230769,29,982.082933691916,1059767.57393022,12.88128248694,28.3445107285714
"Prey Veng",2013,23,2013.84615384615,30,982.121163033062,1060437.73405456,85.3476105473,27.9086344
"Prey Veng",2013,24,2013.88461538462,25,982.159392374209,1061107.89417889,36.01643605287,27.4364857214286
"Prey Veng",2013,25,2013.92307692308,13,982.197621715356,1061778.05430323,10.8798389854493,27.3224886357143
"Prey Veng",2013,26,2013.96153846154,3,982.235851056503,1062448.21442756,11.1966997923174,24.41861778
"Prey Veng",2014,1,2014,4,982.27408039765,1063122.33384747,0.62841682801,27.1373483071429
"Prey Veng",2014,2,2014.03846153846,7,982.312309738797,1063798.76285647,0.0035582759349,24.5837481
"Prey Veng",2014,3,2014.07692307692,4,982.350539079944,1064475.19186547,0.4807043813773,26.6867234071429
"Prey Veng",2014,4,2014.11538461538,2,982.388768421091,1065151.62087447,1.392594063578,28.1396494571429
"Prey Veng",2014,5,2014.15384615385,2,982.426997762238,1065828.04988347,0.054949152457,29.2285492214286
"Prey Veng",2014,6,2014.19230769231,2,982.465227103385,1066504.47889247,5.62968775192,31.0111107642857
"Prey Veng",2014,7,2014.23076923077,10,982.503456444532,1067180.90790147,49.466,30.5524326071429
"Prey Veng",2014,8,2014.26923076923,9,982.541685785679,1067857.33691047,54.4838,29.6040000928572
"Prey Veng",2014,9,2014.30769230769,8,982.579915126826,1068533.76591947,67.6842,29.7576382571429
"Prey Veng",2014,10,2014.34615384615,12,982.618144467973,1069210.19492847,34.9705,30.7904149714286
"Prey Veng",2014,11,2014.38461538462,13,982.65637380912,1069886.62393747,47.0768,31.1652542357143
"Prey Veng",2014,12,2014.42307692308,12,982.694603150267,1070563.05294647,75.9217,29.5469003714286
"Prey Veng",2014,13,2014.46153846154,9,982.732832491413,1071239.48195547,85.7508,28.6826998142857
"Prey Veng",2014,14,2014.5,18,982.77106183256,1071915.91096447,89.8154,28.64377475
"Prey Veng",2014,15,2014.53846153846,20,982.809291173707,1072592.33997347,81.4845,28.1916012142858
"Prey Veng",2014,16,2014.57692307692,10,982.847520514854,1073268.76898247,53.5534,28.5840769214286
"Prey Veng",2014,17,2014.61538461538,13,982.885749856001,1073945.19799147,84.8118,29.1799088714286
"Prey Veng",2014,18,2014.65384615385,13,982.919693324305,1074621.62700047,104.9365,27.6269038928572
"Prey Veng",2014,19,2014.69230769231,13,982.945065046922,1075298.05600947,70.3573,28.5033749
"Prey Veng",2014,20,2014.73076923077,9,982.970436769539,1075974.48501847,146.2238,28.2059820857143
"Prey Veng",2014,21,2014.76923076923,8,982.995808492156,1076650.91402747,56.36556628,28.5102792071429
"Prey Veng",2014,22,2014.80769230769,11,983.021180214772,1077327.34303646,92.3915,28.1841257928572
"Prey Veng",2014,23,2014.84615384615,6,983.046551937389,1078003.77204546,17.5453,28.7200957571429
"Prey Veng",2014,24,2014.88461538462,13,983.071923660006,1078680.20105446,49.3461,28.7258860214286
"Prey Veng",2014,25,2014.92307692308,9,983.097295382623,1079356.63006346,23.543940541326,27.6449496785714
"Prey Veng",2014,26,2014.96153846154,10,983.12266710524,1080033.05907246,2.9944787466,27.1157499266667
"Prey Veng",2015,1,2015,14,983.148038827857,1080707.16256912,3.5185787643851,27.2875093642857
"Prey Veng",2015,2,2015.03846153846,7,983.173410550474,1081380.19275239,0.0309745364951,25.9788860071429
"Prey Veng",2015,3,2015.07692307692,5,983.198782273091,1082053.22293566,0.0051861941581,26.71640855
"Prey Veng",2015,4,2015.11538461538,3,983.224153995708,1082726.25311893,2.2405223150591,27.9808899
"Prey Veng",2015,5,2015.15384615385,4,983.249525718325,1083399.2833022,0.8455843266,29.89985975
"Prey Veng",2015,6,2015.19230769231,6,983.274897440942,1084072.31348547,0.915426108636,30.5252896
"Prey Veng",2015,7,2015.23076923077,4,983.300269163558,1084745.34366874,7.2454861178,31.5021468214286
"Prey Veng",2015,8,2015.26923076923,4,983.325640886175,1085418.37385201,32.8734031944,31.0742787285715
"Prey Veng",2015,9,2015.30769230769,2,983.351012608792,1086091.40403528,39.3651,30.6292088642857
"Prey Veng",2015,10,2015.34615384615,4,983.376384331409,1086764.43421855,32.0954707557,31.8607210500001
"Prey Veng",2015,11,2015.38461538462,9,983.401756054026,1087437.46440182,37.9414,31.20921635
"Prey Veng",2015,12,2015.42307692308,19,983.427127776643,1088110.49458509,77.4389,30.5087121857143
"Prey Veng",2015,13,2015.46153846154,27,983.45249949926,1088783.52476836,66.5188,28.7696404642857
"Prey Veng",2015,14,2015.5,31,983.477871221877,1089456.55495163,55.2651,30.2129619642857
"Prey Veng",2015,15,2015.53846153846,42,983.503242944494,1090129.5851349,37.1216,29.2801938214286
"Prey Veng",2015,16,2015.57692307692,38,983.52861466711,1090802.61531817,127.5426,28.7445277214286
"Prey Veng",2015,17,2015.61538461538,56,983.553986389727,1091475.64550144,81.1244,29.3841710571429
"Prey Veng",2015,18,2015.65384615385,65,983.579358112344,1092148.67568471,92.2926,29.1147629142857
"Prey Veng",2015,19,2015.69230769231,40,983.604729834961,1092821.70586799,133.2801,28.1659112785715
"Prey Veng",2015,20,2015.73076923077,34,983.596861780003,1093494.73605126,95.4826,28.6628100214286
"Prey Veng",2015,21,2015.76923076923,32,983.587038444012,1094167.76623453,133.668,28.3057754714286
"Prey Veng",2015,22,2015.80769230769,45,983.57721510802,1094840.7964178,37.7388,28.8256771285714
"Prey Veng",2015,23,2015.84615384615,25,983.567391772028,1095513.82660107,69.5289,28.6647003071429
"Prey Veng",2015,24,2015.88461538462,27,983.557568436036,1096186.85678434,12.7393,28.9657553357143
"Prey Veng",2015,25,2015.92307692308,23,983.547745100045,1096859.88696761,9.2922,29.5194220785714
"Prey Veng",2015,26,2015.96153846154,26,983.537921764053,1097532.91715088,9.93279338921,27.65851802
"Prey Veng",2016,1,2016,5,983.528098428061,1098201.78204044,4.8202,28.7776106714286
"Prey Veng",2016,2,2016.03846153846,7,983.51827509207,1098869.1593251,2.9978728383451,28.99447725
"Prey Veng",2016,3,2016.07692307692,9,983.508451756078,1099536.53660976,1.0762922909831,28.1617346714286
"Prey Veng",2016,4,2016.11538461538,5,983.498628420086,1100203.91389443,0.0561545347441,29.1574319357143
"Prey Veng",2016,5,2016.15384615385,6,983.488805084094,1100871.29117909,0.1012552320611,29.8038350214286
"Prey Veng",2016,6,2016.19230769231,4,983.478981748103,1101538.66846375,0.2961103734823,30.77231465
"Prey Veng",2016,7,2016.23076923077,4,983.469158412111,1102206.04574842,0.981874674907,31.0177305214286
"Prey Veng",2016,8,2016.26923076923,6,983.459335076119,1102873.42303308,0.59785156598,32.6089235
"Prey Veng",2016,9,2016.30769230769,5,983.449511740127,1103540.80031774,15.4992033738,32.8407168642858
"Prey Veng",2016,10,2016.34615384615,4,983.439688404136,1104208.17760241,61.3012,32.0457145071429
"Prey Veng",2016,11,2016.38461538462,7,983.429865068144,1104875.55488707,113.9901,29.44929545
"Prey Veng",2016,12,2016.42307692308,7,983.420041732152,1105542.93217173,56.6053,30.0585749071429
"Prey Veng",2016,13,2016.46153846154,15,983.410218396161,1106210.3094564,145.6504,27.7884595
"Prey Veng",2016,14,2016.5,28,983.400395060169,1106877.68674106,107.7411,28.4277876142858
"Prey Veng",2016,15,2016.53846153846,24,983.390571724177,1107545.06402572,103.5995,28.7659676857143
"Prey Veng",2016,16,2016.57692307692,27,983.380748388185,1108212.44131039,93.9451,28.5297086142857
"Prey Veng",2016,17,2016.61538461538,35,983.370925052194,1108879.81859505,47.2818,29.6775147357143
"Prey Veng",2016,18,2016.65384615385,29,983.361101716202,1109547.19587971,89.7792,29.2616789428571
"Prey Veng",2016,19,2016.69230769231,27,983.35127838021,1110214.57316438,156.9883,27.8200592285714
"Prey Veng",2016,20,2016.73076923077,26,983.341455044218,1110881.95044904,146.3303,28.2418092571429
"Prey Veng",2016,21,2016.76923076923,30,983.302046329082,1111549.3277337,153.3299,27.5731139928571
"Prey Veng",2016,22,2016.80769230769,18,983.238969310629,1112216.70501837,164.4025,27.6629357928572
"Prey Veng",2016,23,2016.84615384615,12,983.175892292177,1112884.08230303,74.0173,28.29144065
"Prey Veng",2016,24,2016.88461538462,22,983.112815273725,1113551.45958769,55.566917570008,28.4402921571429
"Prey Veng",2016,25,2016.92307692308,11,983.049738255272,1114218.83687235,83.4657623258,27.0224064571429
"Prey Veng",2016,26,2016.96153846154,10,982.98666123682,1114886.21415702,20.1638183008351,27.2544162533334
"Prey Veng",2017,1,2017,10,982.923584218368,1115549.86453954,8.66571048949,28.5691239928572
"Prey Veng",2017,2,2017.03846153846,3,982.860507199915,1116212.52108149,49.198801137693,27.4357740857143
"Prey Veng",2017,3,2017.07692307692,2,982.797430181463,1116875.17762344,10.011329368036,27.8430754714286
"Prey Veng",2017,4,2017.11538461538,4,982.73435316301,1117537.83416539,6.5757244582851,28.7849806214286
"Prey Veng",2017,5,2017.15384615385,6,982.671276144558,1118200.49070734,12.82804743034,29.2678123714286
"Prey Veng",2017,6,2017.19230769231,5,982.608199126106,1118863.14724929,40.6044,29.7826632571429
"Prey Veng",2017,7,2017.23076923077,4,982.545122107653,1119525.80379124,140.3359,28.4838166642857
"Prey Veng",2017,8,2017.26923076923,3,982.482045089201,1120188.46033319,7.71085544409,30.2455788785715
"Prey Veng",2017,9,2017.30769230769,4,982.418968070749,1120851.11687514,66.0416,29.8321053357143
"Prey Veng",2017,10,2017.34615384615,3,982.355891052296,1121513.77341709,90.079,28.9936817285715
"Prey Veng",2017,11,2017.38461538462,15,982.292814033844,1122176.42995904,117.5614,29.0664611357143
"Prey Veng",2017,12,2017.42307692308,10,982.229737015391,1122839.08650099,55.6888560121,29.3379955785715
"Prey Veng",2017,13,2017.46153846154,11,982.166659996939,1123501.74304294,89.8886,28.9425036071429
"Prey Veng",2017,14,2017.5,19,982.103582978487,1124164.39958489,82.7399,28.6054115857143
"Prey Veng",2017,15,2017.53846153846,17,982.040505960034,1124827.05612684,118.5835,27.6618675714286
"Prey Veng",2017,16,2017.57692307692,14,981.977428941582,1125489.71266879,67.3831,29.2659286285714
"Prey Veng",2017,17,2017.61538461538,12,981.91435192313,1126152.36921074,138.8387,28.2484522285715
"Prey Veng",2017,18,2017.65384615385,18,981.851274904677,1126815.02575269,47.3314,29.4032857571429
"Prey Veng",2017,19,2017.69230769231,18,981.788197886225,1127477.68229464,132.6463,28.4935302142857
"Prey Veng",2017,20,2017.73076923077,17,981.725120867772,1128140.33883659,150.1172,28.05051925
"Prey Veng",2017,21,2017.76923076923,12,981.66204384932,1128802.99537854,145.6374,28.3055742
"Prey Veng",2017,22,2017.80769230769,17,981.588968824907,1129465.65192049,55.2076166549,27.5849061142857
"Prey Veng",2017,23,2017.84615384615,24,981.465903770692,1130128.30846244,94.8381,27.9578490571429
"Prey Veng",2017,24,2017.88461538462,5,981.342838716477,1130790.96500439,36.6137,28.0859419
"Prey Veng",2017,25,2017.92307692308,11,981.219773662261,1131453.62154634,19.1628976803,27.5613621214286
"Prey Veng",2017,26,2017.96153846154,26,981.096708608046,1132116.27808829,29.2945142215118,25.59829158
"Prey Veng",2018,1,2018,15,980.973643553831,1132772.64336695,18.20345492616,27.2981032928571
"Prey Veng",2018,2,2018.03846153846,16,980.850578499616,1133427.82903374,17.7189,27.9867346428572
"Prey Veng",2018,3,2018.07692307692,9,980.727513445401,1134083.01470053,7.451809262454,26.7031381142858
"Prey Veng",2018,4,2018.11538461538,10,980.604448391185,1134738.20036732,7.075096371138,28.5974090357143
"Prey Veng",2018,5,2018.15384615385,10,980.48138333697,1135393.38603411,2.2984092027,30.0736677071429
"Prey Veng",2018,6,2018.19230769231,6,980.358318282755,1136048.5717009,22.6857004779,29.4738389857143
"Prey Veng",2018,7,2018.23076923077,11,980.23525322854,1136703.75736769,18.7647,29.1531031214286
"Prey Veng",2018,8,2018.26923076923,4,980.112188174324,1137358.94303448,6.5404091754123,31.3546809714286
"Prey Veng",2018,9,2018.30769230769,12,979.989123120109,1138014.12870127,82.7071,29.7054685285714
"Prey Veng",2018,10,2018.34615384615,19,979.866058065894,1138669.31436806,78.0271,29.3583662071429
"Prey Veng",2018,11,2018.38461538462,17,979.742993011679,1139324.50003485,124.4028,28.4897816928572
"Prey Veng",2018,12,2018.42307692308,26,979.619927957463,1139979.68570164,73.4835,28.376146
"Prey Veng",2018,13,2018.46153846154,33,979.496862903248,1140634.87136843,66.7833,28.7197620214286
"Prey Veng",2018,14,2018.5,64,979.373797849033,1141290.05703522,70.9799,28.2857826714286
"Prey Veng",2018,15,2018.53846153846,70,979.250732794818,1141945.24270201,68.7104,28.6032574928572
"Prey Veng",2018,16,2018.57692307692,66,979.127667740602,1142600.4283688,163.2657,27.9861562428572
"Prey Veng",2018,17,2018.61538461538,97,979.004602686387,1143255.61403559,85.5341,28.1785520785714
"Prey Veng",2018,18,2018.65384615385,64,978.881537632172,1143910.79970238,80.2714,28.3939492857143
"Prey Veng",2018,19,2018.69230769231,64,978.758472577957,1144565.98536917,143.097,27.6911731571429
"Prey Veng",2018,20,2018.73076923077,57,978.635407523741,1145221.17103596,163.7134,28.3404047428572
"Prey Veng",2018,21,2018.76923076923,42,978.512342469526,1145876.35670275,56.9414,28.9885918714286
"Prey Veng",2018,22,2018.80769230769,37,978.389277415311,1146531.54236955,32.030108465693,28.5921893142857
"Prey Veng",2018,23,2018.84615384615,47,978.266212361096,1147186.72803634,26.0094,29.11908965
"Prey Veng",2018,24,2018.88461538462,51,978.098669599114,1147841.91370313,121.1562,27.9957391642857
"Prey Veng",2018,25,2018.92307692308,40,977.918418920626,1148497.09936992,14.3713,28.86604755
"Prey Veng",2018,26,2018.96153846154,54,977.738168242139,1149152.28503671,31.006778509,28.4547120333334
"Prey Veng",2019,1,2019,36,977.557917563652,1149798.60604153,8.89377670403,28.3023598928572
"Prey Veng",2019,2,2019.03846153846,26,977.377666885165,1150443.88414495,3.284524060968,28.4131888285714
"Prey Veng",2019,3,2019.07692307692,29,977.197416206678,1151089.16224837,0.059068550754,29.4960017357143
"Prey Veng",2019,4,2019.11538461538,28,977.01716552819,1151734.44035178,1.3604838702,29.6758607428571
"Prey Veng",2019,5,2019.15384615385,32,976.836914849703,1152379.7184552,0.28617362408,29.7310469714286
"Prey Veng",2019,6,2019.19230769231,16,976.656664171216,1153024.99655862,30.158401905,30.8188854428572
"Prey Veng",2019,7,2019.23076923077,27,976.476413492729,1153670.27466203,29.0922345205,30.4221863285715
"Prey Veng",2019,8,2019.26923076923,41,976.296162814242,1154315.55276545,15.4692,32.3286841642857
"Prey Veng",2019,9,2019.30769230769,50,976.115912135754,1154960.83086887,27.5639,32.0580423071429
"Prey Veng",2019,10,2019.34615384615,114,975.935661457267,1155606.10897228,79.5432,29.90800335
"Prey Veng",2019,11,2019.38461538462,111,975.75541077878,1156251.3870757,78.0195,29.7810694142858
"Prey Veng",2019,12,2019.42307692308,184,975.575160100293,1156896.66517912,105.1396,28.9849591428572
