"provname","year","biwk","precip_m","precip_mm"
"Takeo",2006,16,0.0498113,49.8113
"Takeo",2006,17,0.1604898,160.4898
"Takeo",2006,18,0.0963249,96.3249
"Takeo",2006,19,0.1650505,165.0505
"Takeo",2006,20,0.113257,113.257
"Takeo",2006,21,0.0946853,94.6853
"Takeo",2006,22,0.0244291,24.4291
"Takeo",2006,23,0.021297585976,21.297585976
"Takeo",2006,24,0.0121475,12.1475
"Takeo",2006,25,0.0062711417328,6.2711417328
"Takeo",2006,26,4.23945109433e-05,0.0423945109433
"Tboung Khmum",2006,1,0.0011949601513701,1.1949601513701
"Tboung Khmum",2006,2,0.002129850292367,2.129850292367
"Tboung Khmum",2006,3,0.001229166949792,1.229166949792
"Tboung Khmum",2006,4,0.0084459351224291,8.4459351224291
"Tboung Khmum",2006,5,0.01165309830309,11.65309830309
"Tboung Khmum",2006,6,0.0527164,52.7164
"Tboung Khmum",2006,7,0.0966973,96.6973
"Tboung Khmum",2006,8,0.0183818,18.3818
"Tboung Khmum",2006,9,0.0884619,88.4619
"Tboung Khmum",2006,10,0.0894436,89.4436
"Tboung Khmum",2006,11,0.0990692,99.0692
"Tboung Khmum",2006,12,0.0571083,57.1083
"Tboung Khmum",2006,13,0.1493088,149.3088
"Tboung Khmum",2006,14,0.1275521,127.5521
"Tboung Khmum",2006,15,0.0862911,86.2911
"Tboung Khmum",2006,16,0.0986204,98.6204
"Tboung Khmum",2006,17,0.1306759,130.6759
"Tboung Khmum",2006,18,0.1031234,103.1234
"Tboung Khmum",2006,19,0.1938015,193.8015
"Tboung Khmum",2006,20,0.1461932,146.1932
"Tboung Khmum",2006,21,0.0739697,73.9697
"Tboung Khmum",2006,22,0.0044290701539,4.4290701539
"Tboung Khmum",2006,23,0.00885581095098,8.85581095098
"Tboung Khmum",2006,24,0.0130724028088,13.0724028088
"Tboung Khmum",2006,25,0.0033471454182911,3.3471454182911
"Tboung Khmum",2006,26,6.3189663324e-06,0.0063189663324
"Banteay Meanchey",2007,1,0.0012020656715571,1.2020656715571
"Banteay Meanchey",2007,2,0.0010982427176,1.0982427176
"Banteay Meanchey",2007,3,3.77827925621e-05,0.0377827925621
"Banteay Meanchey",2007,4,0.00655458172697,6.55458172697
"Banteay Meanchey",2007,5,0.0145340578627,14.5340578627
"Banteay Meanchey",2007,6,0.0371728,37.1728
"Banteay Meanchey",2007,7,0.01680572807938,16.80572807938
"Banteay Meanchey",2007,8,0.0429543,42.9543
"Banteay Meanchey",2007,9,0.1227373,122.7373
"Banteay Meanchey",2007,10,0.1582786,158.2786
"Banteay Meanchey",2007,11,0.034943,34.943
"Banteay Meanchey",2007,12,0.0318433,31.8433
"Banteay Meanchey",2007,13,0.0795951,79.5951
"Banteay Meanchey",2007,14,0.0778657,77.8657
"Banteay Meanchey",2007,15,0.0788315,78.8315
"Banteay Meanchey",2007,16,0.1053882,105.3882
"Banteay Meanchey",2007,17,0.0864269,86.4269
"Banteay Meanchey",2007,18,0.0898621,89.8621
"Banteay Meanchey",2007,19,0.1220014,122.0014
"Banteay Meanchey",2007,20,0.086777,86.777
"Banteay Meanchey",2007,21,0.1058743588108,105.8743588108
"Banteay Meanchey",2007,22,0.0271985673657,27.1985673657
"Banteay Meanchey",2007,23,0.0313182618648,31.3182618648
"Banteay Meanchey",2007,24,0.00235562134028,2.35562134028
"Banteay Meanchey",2007,25,0.000241321068554,0.241321068554
"Banteay Meanchey",2007,26,0.00043251974331,0.43251974331
"Battambang",2007,1,0.0036688127174831,3.6688127174831
"Battambang",2007,2,0.00394535406349,3.94535406349
"Battambang",2007,3,0.0003882478336461,0.3882478336461
"Battambang",2007,4,0.0129151,12.9151
"Battambang",2007,5,0.0190963,19.0963
"Battambang",2007,6,0.0662906,66.2906
"Battambang",2007,7,0.0254043,25.4043
"Battambang",2007,8,0.0475281,47.5281
"Battambang",2007,9,0.1194935,119.4935
"Battambang",2007,10,0.1481598,148.1598
"Battambang",2007,11,0.0548465,54.8465
"Battambang",2007,12,0.0413364,41.3364
"Battambang",2007,13,0.0966857,96.6857
"Battambang",2007,14,0.0806683,80.6683
"Battambang",2007,15,0.0775786,77.5786
"Battambang",2007,16,0.0855752,85.5752
"Battambang",2007,17,0.0700806,70.0806
"Battambang",2007,18,0.1026405,102.6405
"Battambang",2007,19,0.112857,112.857
"Battambang",2007,20,0.0688942,68.8942
"Battambang",2007,21,0.1148613,114.8613
"Battambang",2007,22,0.0588024,58.8024
"Battambang",2007,23,0.052469790879916,52.469790879916
"Battambang",2007,24,0.0142836587993395,14.2836587993395
"Battambang",2007,25,0.0005620008654351,0.5620008654351
"Battambang",2007,26,0.0005789949837,0.5789949837
"Kampong Cham",2007,1,0.0047778853121231,4.7778853121231
"Kampong Cham",2007,2,0.0025217494696,2.5217494696
"Kampong Cham",2007,3,0.0001663769512885,0.1663769512885
"Kampong Cham",2007,4,0.003915224704833,3.915224704833
"Kampong Cham",2007,5,0.01183675119847,11.83675119847
"Kampong Cham",2007,6,0.09028165557712,90.28165557712
"Kampong Cham",2007,7,0.0196189665706071,19.6189665706071
"Kampong Cham",2007,8,0.0440362,44.0362
"Kampong Cham",2007,9,0.1294313,129.4313
"Kampong Cham",2007,10,0.1902345,190.2345
"Kampong Cham",2007,11,0.0513706,51.3706
"Kampong Cham",2007,12,0.0547743,54.7743
"Kampong Cham",2007,13,0.1274232,127.4232
"Kampong Cham",2007,14,0.1278919,127.8919
"Kampong Cham",2007,15,0.107741,107.741
"Kampong Cham",2007,16,0.0914841,91.4841
"Kampong Cham",2007,17,0.1018796,101.8796
"Kampong Cham",2007,18,0.0960914,96.0914
"Kampong Cham",2007,19,0.1478255,147.8255
"Kampong Cham",2007,20,0.1229616,122.9616
"Kampong Cham",2007,21,0.1339681,133.9681
"Kampong Cham",2007,22,0.1062586,106.2586
"Kampong Cham",2007,23,0.0541559146135,54.1559146135
"Kampong Cham",2007,24,0.009303761859962,9.303761859962
"Kampong Cham",2007,25,0.0006272632303219,0.6272632303219
"Kampong Cham",2007,26,0.001758802810312,1.758802810312
"Kampong Chhnang",2007,1,0.011615678179578,11.615678179578
"Kampong Chhnang",2007,2,0.002029563052,2.029563052
"Kampong Chhnang",2007,3,0.0001383600494636,0.1383600494636
"Kampong Chhnang",2007,4,0.00586125894271,5.86125894271
"Kampong Chhnang",2007,5,0.0195948,19.5948
"Kampong Chhnang",2007,6,0.07127726495897,71.27726495897
"Kampong Chhnang",2007,7,0.014195297618014,14.195297618014
"Kampong Chhnang",2007,8,0.0447206,44.7206
"Kampong Chhnang",2007,9,0.1340044,134.0044
"Kampong Chhnang",2007,10,0.2022096,202.2096
"Kampong Chhnang",2007,11,0.0757515,75.7515
"Kampong Chhnang",2007,12,0.0629445,62.9445
"Kampong Chhnang",2007,13,0.1133049,113.3049
"Kampong Chhnang",2007,14,0.0877767,87.7767
"Kampong Chhnang",2007,15,0.1036355,103.6355
"Kampong Chhnang",2007,16,0.0691902,69.1902
"Kampong Chhnang",2007,17,0.1085494,108.5494
"Kampong Chhnang",2007,18,0.0983566,98.3566
"Kampong Chhnang",2007,19,0.1428743,142.8743
"Kampong Chhnang",2007,20,0.103117,103.117
"Kampong Chhnang",2007,21,0.1634538,163.4538
"Kampong Chhnang",2007,22,0.1105359,110.5359
"Kampong Chhnang",2007,23,0.0520074870536,52.0074870536
"Kampong Chhnang",2007,24,0.012349949564926,12.349949564926
"Kampong Chhnang",2007,25,0.0012680132833351,1.2680132833351
"Kampong Chhnang",2007,26,0.00146794114978,1.46794114978
"Kampong Speu",2007,1,0.018129623060428,18.129623060428
"Kampong Speu",2007,2,0.00618175134512,6.18175134512
"Kampong Speu",2007,3,0.0002379554541981,0.2379554541981
"Kampong Speu",2007,4,0.0128466962971,12.8466962971
"Kampong Speu",2007,5,0.0313575,31.3575
"Kampong Speu",2007,6,0.0948156905378,94.8156905378
"Kampong Speu",2007,7,0.0279887092912,27.9887092912
"Kampong Speu",2007,8,0.0646691,64.6691
"Kampong Speu",2007,9,0.1221743,122.1743
"Kampong Speu",2007,10,0.1937858,193.7858
"Kampong Speu",2007,11,0.0797358,79.7358
"Kampong Speu",2007,12,0.0979564,97.9564
"Kampong Speu",2007,13,0.1192304,119.2304
"Kampong Speu",2007,14,0.1103479,110.3479
"Kampong Speu",2007,15,0.0944928,94.4928
"Kampong Speu",2007,16,0.0609195,60.9195
"Kampong Speu",2007,17,0.0771225,77.1225
"Kampong Speu",2007,18,0.117657,117.657
"Kampong Speu",2007,19,0.1426349,142.6349
"Kampong Speu",2007,20,0.1033375,103.3375
"Kampong Speu",2007,21,0.1480913,148.0913
"Kampong Speu",2007,22,0.0972712,97.2712
"Kampong Speu",2007,23,0.0467238051564,46.7238051564
"Kampong Speu",2007,24,0.00761120232892,7.61120232892
"Kampong Speu",2007,25,0.004787423707038,4.787423707038
"Kampong Speu",2007,26,0.0008480284892,0.8480284892
"Kampong Thom",2007,1,0.001504425312288,1.504425312288
"Kampong Thom",2007,2,0.00103268198197,1.03268198197
"Kampong Thom",2007,3,0.0002880855396461,0.2880855396461
"Kampong Thom",2007,4,0.0267048780174,26.7048780174
"Kampong Thom",2007,5,0.0527191,52.7191
"Kampong Thom",2007,6,0.0626395,62.6395
"Kampong Thom",2007,7,0.015420813515378,15.420813515378
"Kampong Thom",2007,8,0.0417364,41.7364
"Kampong Thom",2007,9,0.1427216,142.7216
"Kampong Thom",2007,10,0.1857107,185.7107
"Kampong Thom",2007,11,0.0473616,47.3616
"Kampong Thom",2007,12,0.0586296,58.6296
"Kampong Thom",2007,13,0.1236489,123.6489
"Kampong Thom",2007,14,0.0989324,98.9324
"Kampong Thom",2007,15,0.1068954,106.8954
"Kampong Thom",2007,16,0.1241382,124.1382
"Kampong Thom",2007,17,0.1000036,100.0036
"Kampong Thom",2007,18,0.1009001,100.9001
"Kampong Thom",2007,19,0.1663851,166.3851
"Kampong Thom",2007,20,0.1408262,140.8262
"Kampong Thom",2007,21,0.1359819,135.9819
"Kampong Thom",2007,22,0.1162844,116.2844
"Kampong Thom",2007,23,0.0555158369968,55.5158369968
"Kampong Thom",2007,24,0.0088934079359279,8.8934079359279
"Kampong Thom",2007,25,0.0003646973497561,0.3646973497561
"Kampong Thom",2007,26,0.0006341480691015,0.6341480691015
"Kampot",2007,1,0.02450587892802,24.50587892802
"Kampot",2007,2,0.00970234358,9.70234358
"Kampot",2007,3,0.000659887585115,0.659887585115
"Kampot",2007,4,0.0113037,11.3037
"Kampot",2007,5,0.0243428,24.3428
"Kampot",2007,6,0.1047358,104.7358
"Kampot",2007,7,0.0315571,31.5571
"Kampot",2007,8,0.0631462,63.1462
"Kampot",2007,9,0.1306259,130.6259
"Kampot",2007,10,0.1702842,170.2842
"Kampot",2007,11,0.0731009,73.1009
"Kampot",2007,12,0.1111318,111.1318
"Kampot",2007,13,0.1776866,177.6866
"Kampot",2007,14,0.1781122,178.1122
"Kampot",2007,15,0.1162253,116.2253
"Kampot",2007,16,0.1235214,123.5214
"Kampot",2007,17,0.0885713,88.5713
"Kampot",2007,18,0.1095573,109.5573
"Kampot",2007,19,0.1678966,167.8966
"Kampot",2007,20,0.1199937,119.9937
"Kampot",2007,21,0.1405363,140.5363
"Kampot",2007,22,0.119859,119.859
"Kampot",2007,23,0.060049280956334,60.049280956334
"Kampot",2007,24,0.0056021118602,5.6021118602
"Kampot",2007,25,0.0109860617941074,10.9860617941074
"Kampot",2007,26,0.0036935,3.6935
"Kandal",2007,1,0.0180015961572831,18.0015961572831
"Kandal",2007,2,0.008555130454021,8.555130454021
"Kandal",2007,3,4.966844943477e-05,0.04966844943477
"Kandal",2007,4,0.00274200349932,2.74200349932
"Kandal",2007,5,0.0077243169539,7.7243169539
"Kandal",2007,6,0.0476008,47.6008
"Kandal",2007,7,0.01720620583421,17.20620583421
"Kandal",2007,8,0.0430306,43.0306
"Kandal",2007,9,0.1142523,114.2523
"Kandal",2007,10,0.1949014,194.9014
"Kandal",2007,11,0.0790769,79.0769
"Kandal",2007,12,0.0655265,65.5265
"Kandal",2007,13,0.1080278,108.0278
"Kandal",2007,14,0.1077494,107.7494
"Kandal",2007,15,0.088918,88.918
"Kandal",2007,16,0.061518,61.518
"Kandal",2007,17,0.0967661,96.7661
"Kandal",2007,18,0.0989115,98.9115
"Kandal",2007,19,0.1314556,131.4556
"Kandal",2007,20,0.0926743,92.6743
"Kandal",2007,21,0.1318885,131.8885
"Kandal",2007,22,0.1126813,112.6813
"Kandal",2007,23,0.04922402104953,49.22402104953
"Kandal",2007,24,0.01148779687598,11.48779687598
"Kandal",2007,25,0.005485813208618,5.485813208618
"Kandal",2007,26,0.001926480945318,1.926480945318
"Kep",2007,1,0.0257699139287,25.7699139287
"Kep",2007,2,0.0082145,8.2145
"Kep",2007,3,0.001352455617715,1.352455617715
"Kep",2007,4,0.010001,10.001
"Kep",2007,5,0.0154881469249,15.4881469249
"Kep",2007,6,0.0898772,89.8772
"Kep",2007,7,0.024888,24.888
"Kep",2007,8,0.04964,49.64
"Kep",2007,9,0.1264676,126.4676
"Kep",2007,10,0.1547844,154.7844
"Kep",2007,11,0.0746249,74.6249
"Kep",2007,12,0.0998098,99.8098
"Kep",2007,13,0.1700461,170.0461
"Kep",2007,14,0.181533,181.533
"Kep",2007,15,0.0969902,96.9902
"Kep",2007,16,0.1136911,113.6911
"Kep",2007,17,0.0831286,83.1286
"Kep",2007,18,0.094295,94.295
"Kep",2007,19,0.1816426,181.6426
"Kep",2007,20,0.0978138,97.8138
"Kep",2007,21,0.1157574,115.7574
"Kep",2007,22,0.1039243,103.9243
"Kep",2007,23,0.051181442840838,51.181442840838
"Kep",2007,24,0.0038766035123,3.8766035123
"Kep",2007,25,0.008575473263976,8.575473263976
"Kep",2007,26,0.0045787004483,4.5787004483
"Koh Kong",2007,1,0.01155818364803,11.55818364803
"Koh Kong",2007,2,0.02141251728913,21.41251728913
"Koh Kong",2007,3,0.00216804673924,2.16804673924
"Koh Kong",2007,4,0.0505544,50.5544
"Koh Kong",2007,5,0.0686941,68.6941
"Koh Kong",2007,6,0.1292786,129.2786
"Koh Kong",2007,7,0.0753331,75.3331
"Koh Kong",2007,8,0.091286,91.286
"Koh Kong",2007,9,0.1707043,170.7043
"Koh Kong",2007,10,0.218582,218.582
"Koh Kong",2007,11,0.1112628,111.2628
"Koh Kong",2007,12,0.121336,121.336
"Koh Kong",2007,13,0.2434741,243.4741
"Koh Kong",2007,14,0.3174042,317.4042
"Koh Kong",2007,15,0.1573585,157.3585
"Koh Kong",2007,16,0.2238776,223.8776
"Koh Kong",2007,17,0.1714443,171.4443
"Koh Kong",2007,18,0.1505748,150.5748
"Koh Kong",2007,19,0.2186844,218.6844
"Koh Kong",2007,20,0.2277765,227.7765
"Koh Kong",2007,21,0.1342892,134.2892
"Koh Kong",2007,22,0.0998791,99.8791
"Koh Kong",2007,23,0.051952,51.952
"Koh Kong",2007,24,0.00364670986525,3.64670986525
"Koh Kong",2007,25,0.009278440118004,9.278440118004
"Koh Kong",2007,26,0.0034959108199,3.4959108199
"Kratie",2007,1,0.0005685849310731,0.5685849310731
"Kratie",2007,2,0.00054028840053,0.54028840053
"Kratie",2007,3,3.04415626685e-05,0.0304415626685
"Kratie",2007,4,0.011046690951513,11.046690951513
"Kratie",2007,5,0.01697003332,16.97003332
"Kratie",2007,6,0.10088223350177,100.88223350177
"Kratie",2007,7,0.0208614300417,20.8614300417
"Kratie",2007,8,0.0425175,42.5175
"Kratie",2007,9,0.1497148,149.7148
"Kratie",2007,10,0.1788369,178.8369
"Kratie",2007,11,0.07792,77.92
"Kratie",2007,12,0.0567486,56.7486
"Kratie",2007,13,0.1392299,139.2299
"Kratie",2007,14,0.149381,149.381
"Kratie",2007,15,0.1128825,112.8825
"Kratie",2007,16,0.1968233,196.8233
"Kratie",2007,17,0.1228024,122.8024
"Kratie",2007,18,0.112499,112.499
"Kratie",2007,19,0.1979132,197.9132
"Kratie",2007,20,0.1382524,138.2524
"Kratie",2007,21,0.1250177,125.0177
"Kratie",2007,22,0.1078782,107.8782
"Kratie",2007,23,0.07764782129276,77.64782129276
"Kratie",2007,24,0.007641627161171,7.641627161171
"Kratie",2007,25,0.000389474789072,0.389474789072
"Kratie",2007,26,0.000511209069228,0.511209069228
"Mondul Kiri",2007,1,0.000690406477746,0.690406477746
"Mondul Kiri",2007,2,0.000314628413454,0.314628413454
"Mondul Kiri",2007,3,4.75280277041e-05,0.0475280277041
"Mondul Kiri",2007,4,0.008582767705948,8.582767705948
"Mondul Kiri",2007,5,0.016632595426385,16.632595426385
"Mondul Kiri",2007,6,0.07982243821398,79.82243821398
"Mondul Kiri",2007,7,0.0203758365107,20.3758365107
"Mondul Kiri",2007,8,0.0486413,48.6413
"Mondul Kiri",2007,9,0.173634,173.634
"Mondul Kiri",2007,10,0.206303,206.303
"Mondul Kiri",2007,11,0.0681022,68.1022
"Mondul Kiri",2007,12,0.0645734,64.5734
"Mondul Kiri",2007,13,0.159047,159.047
"Mondul Kiri",2007,14,0.1647227,164.7227
"Mondul Kiri",2007,15,0.1148928,114.8928
"Mondul Kiri",2007,16,0.3255234,325.5234
"Mondul Kiri",2007,17,0.1110951,111.0951
"Mondul Kiri",2007,18,0.1129541,112.9541
"Mondul Kiri",2007,19,0.1667723,166.7723
"Mondul Kiri",2007,20,0.1535172,153.5172
"Mondul Kiri",2007,21,0.1194316,119.4316
"Mondul Kiri",2007,22,0.114365,114.365
"Mondul Kiri",2007,23,0.10148924137954,101.48924137954
"Mondul Kiri",2007,24,0.015580560772584,15.580560772584
"Mondul Kiri",2007,25,0.0006349189349,0.6349189349
"Mondul Kiri",2007,26,0.000793793493242,0.793793493242
"Otdar Meanchey",2007,1,0.0005228602292831,0.5228602292831
"Otdar Meanchey",2007,2,0.000746048594584,0.746048594584
"Otdar Meanchey",2007,3,8.508607485e-07,0.0008508607485
"Otdar Meanchey",2007,4,0.00740658555763,7.40658555763
"Otdar Meanchey",2007,5,0.0198515,19.8515
"Otdar Meanchey",2007,6,0.0342609,34.2609
"Otdar Meanchey",2007,7,0.010577151435638,10.577151435638
"Otdar Meanchey",2007,8,0.0372834,37.2834
"Otdar Meanchey",2007,9,0.1157715,115.7715
"Otdar Meanchey",2007,10,0.1501478,150.1478
"Otdar Meanchey",2007,11,0.0450575,45.0575
"Otdar Meanchey",2007,12,0.0301481,30.1481
"Otdar Meanchey",2007,13,0.0927991,92.7991
"Otdar Meanchey",2007,14,0.067642,67.642
"Otdar Meanchey",2007,15,0.0823704,82.3704
"Otdar Meanchey",2007,16,0.1429103,142.9103
"Otdar Meanchey",2007,17,0.0964023,96.4023
"Otdar Meanchey",2007,18,0.089869,89.869
"Otdar Meanchey",2007,19,0.1305837,130.5837
"Otdar Meanchey",2007,20,0.1182359,118.2359
"Otdar Meanchey",2007,21,0.1012722,101.2722
"Otdar Meanchey",2007,22,0.028189,28.189
"Otdar Meanchey",2007,23,0.036040860247048,36.040860247048
"Otdar Meanchey",2007,24,0.000756704839467,0.756704839467
"Otdar Meanchey",2007,25,0.00056063667637,0.56063667637
"Otdar Meanchey",2007,26,0.000145442204328,0.145442204328
"Pailin",2007,1,0.0038901219398031,3.8901219398031
"Pailin",2007,2,0.00800248257861,8.00248257861
"Pailin",2007,3,0.0005660408472861,0.5660408472861
"Pailin",2007,4,0.0235107,23.5107
"Pailin",2007,5,0.0322526,32.2526
"Pailin",2007,6,0.0598023,59.8023
"Pailin",2007,7,0.0391437,39.1437
"Pailin",2007,8,0.0575558,57.5558
"Pailin",2007,9,0.1336683,133.6683
"Pailin",2007,10,0.1572145,157.2145
"Pailin",2007,11,0.0650837,65.0837
"Pailin",2007,12,0.065433,65.433
"Pailin",2007,13,0.1214036,121.4036
"Pailin",2007,14,0.1166253,116.6253
"Pailin",2007,15,0.1067644,106.7644
"Pailin",2007,16,0.0999495,99.9495
"Pailin",2007,17,0.0797429,79.7429
"Pailin",2007,18,0.1082337,108.2337
"Pailin",2007,19,0.1247139,124.7139
"Pailin",2007,20,0.0917718,91.7718
"Pailin",2007,21,0.0883874591176,88.3874591176
"Pailin",2007,22,0.0424527,42.4527
"Pailin",2007,23,0.04273936166767,42.73936166767
"Pailin",2007,24,0.02089822577693,20.89822577693
"Pailin",2007,25,0.0005344268500951,0.5344268500951
"Pailin",2007,26,0.000635226255838,0.635226255838
"Phnom Penh",2007,1,0.0162325306435221,16.2325306435221
"Phnom Penh",2007,2,0.0095825,9.5825
"Phnom Penh",2007,3,3.08755588885e-05,0.0308755588885
"Phnom Penh",2007,4,0.002479254891586,2.479254891586
"Phnom Penh",2007,5,0.00860128853202,8.60128853202
"Phnom Penh",2007,6,0.0454670759775,45.4670759775
"Phnom Penh",2007,7,0.017045416221008,17.045416221008
"Phnom Penh",2007,8,0.0390335,39.0335
"Phnom Penh",2007,9,0.1090257,109.0257
"Phnom Penh",2007,10,0.2194442,219.4442
"Phnom Penh",2007,11,0.078935,78.935
"Phnom Penh",2007,12,0.0641885,64.1885
"Phnom Penh",2007,13,0.1022505,102.2505
"Phnom Penh",2007,14,0.1052476,105.2476
"Phnom Penh",2007,15,0.0863632,86.3632
"Phnom Penh",2007,16,0.0530698,53.0698
"Phnom Penh",2007,17,0.0851635,85.1635
"Phnom Penh",2007,18,0.0915394,91.5394
"Phnom Penh",2007,19,0.1290489,129.0489
"Phnom Penh",2007,20,0.0853064,85.3064
"Phnom Penh",2007,21,0.1276399,127.6399
"Phnom Penh",2007,22,0.1031099,103.1099
"Phnom Penh",2007,23,0.04584278016664,45.84278016664
"Phnom Penh",2007,24,0.009817593815,9.817593815
"Phnom Penh",2007,25,0.001730706378238,1.730706378238
"Phnom Penh",2007,26,0.001233511307383,1.233511307383
"Preah Sihanouk",2007,1,0.0220437414388,22.0437414388
"Preah Sihanouk",2007,2,0.0177949401858,17.7949401858
"Preah Sihanouk",2007,3,0.00171187860864,1.71187860864
"Preah Sihanouk",2007,4,0.0204019,20.4019
"Preah Sihanouk",2007,5,0.033866,33.866
"Preah Sihanouk",2007,6,0.1191133,119.1133
"Preah Sihanouk",2007,7,0.0427798,42.7798
"Preah Sihanouk",2007,8,0.0709316,70.9316
"Preah Sihanouk",2007,9,0.1621561,162.1561
"Preah Sihanouk",2007,10,0.2105388,210.5388
"Preah Sihanouk",2007,11,0.1149249,114.9249
"Preah Sihanouk",2007,12,0.1172983,117.2983
"Preah Sihanouk",2007,13,0.2557388,255.7388
"Preah Sihanouk",2007,14,0.3825758,382.5758
"Preah Sihanouk",2007,15,0.1148784,114.8784
"Preah Sihanouk",2007,16,0.2644514,264.4514
"Preah Sihanouk",2007,17,0.2077859,207.7859
"Preah Sihanouk",2007,18,0.1291443,129.1443
"Preah Sihanouk",2007,19,0.2851348,285.1348
"Preah Sihanouk",2007,20,0.2983795,298.3795
"Preah Sihanouk",2007,21,0.1183575,118.3575
"Preah Sihanouk",2007,22,0.1087771,108.7771
"Preah Sihanouk",2007,23,0.0593703265009,59.3703265009
"Preah Sihanouk",2007,24,0.0038948483676395,3.8948483676395
"Preah Sihanouk",2007,25,0.00922475592689907,9.22475592689907
"Preah Sihanouk",2007,26,0.008432161506494,8.432161506494
"Preah Vihear",2007,1,0.0003010067501479,0.3010067501479
"Preah Vihear",2007,2,0.000270368489828,0.270368489828
"Preah Vihear",2007,3,5.8604072885e-06,0.0058604072885
"Preah Vihear",2007,4,0.012801696083026,12.801696083026
"Preah Vihear",2007,5,0.0198306,19.8306
"Preah Vihear",2007,6,0.0479805407428,47.9805407428
"Preah Vihear",2007,7,0.012717035335638,12.717035335638
"Preah Vihear",2007,8,0.0420535,42.0535
"Preah Vihear",2007,9,0.1209076,120.9076
"Preah Vihear",2007,10,0.132966,132.966
"Preah Vihear",2007,11,0.0639717,63.9717
"Preah Vihear",2007,12,0.0545302,54.5302
"Preah Vihear",2007,13,0.130915,130.915
"Preah Vihear",2007,14,0.1313564,131.3564
"Preah Vihear",2007,15,0.1094573,109.4573
"Preah Vihear",2007,16,0.1830378,183.0378
"Preah Vihear",2007,17,0.1208843,120.8843
"Preah Vihear",2007,18,0.1076104,107.6104
"Preah Vihear",2007,19,0.1262252,126.2252
"Preah Vihear",2007,20,0.1542025,154.2025
"Preah Vihear",2007,21,0.1014345,101.4345
"Preah Vihear",2007,22,0.0875826,87.5826
"Preah Vihear",2007,23,0.058154084961717,58.154084961717
"Preah Vihear",2007,24,0.00412819166937,4.12819166937
"Preah Vihear",2007,25,0.000409137426993,0.409137426993
"Preah Vihear",2007,26,0.000132601627336,0.132601627336
"Prey Veng",2007,1,0.0188689339355031,18.8689339355031
"Prey Veng",2007,2,0.00878253415143,8.78253415143
"Prey Veng",2007,3,0.0001190548375355,0.1190548375355
"Prey Veng",2007,4,0.003102908230851,3.102908230851
"Prey Veng",2007,5,0.00825128391516,8.25128391516
"Prey Veng",2007,6,0.0536735106544,53.6735106544
"Prey Veng",2007,7,0.01799676498755,17.99676498755
