"year","corr","provname","comp_prov","full_ts_corr","dist_m","dist_km","dist_from_PP_m","dist_from_PP_km"
2003,NA,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2005,0.63892556354197,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2006,0.144279577543888,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2007,0.91879588447478,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2008,0.616266686271126,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2009,NA,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2010,0.54775730480709,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2011,0.213138622464753,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2012,0.0200095320678483,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2013,-0.0818660445507687,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2014,-0.365881426149612,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2016,-0.774269234763406,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2017,0.884256479168068,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2018,0.919153150083795,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2019,0.666648073432199,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2020,0.714961244694923,"Koh Kong","Battambang",0.596470753288819,163079.579315701,163.079579315701,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2005,0.145869870474289,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2006,0.0247956324084148,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2007,0.878804016207679,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2008,0.593811680371861,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2009,0.0633192376698595,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2010,0.858802300336518,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2011,0.0828084261176875,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2012,0.455042938672251,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2013,0.388105005116061,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2014,0.728025289011844,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2016,-0.765499937263235,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2017,NA,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2018,0.870342071026303,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2019,0.637112667948915,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2020,0.979813500578522,"Koh Kong","Kampong Cham",0.330095553332317,196509.199971678,196.509199971678,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2005,0.254808900859913,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2006,-0.216472174968386,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2007,0.754465069278677,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2008,0.384819570339567,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2009,-0.464236462541578,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2010,0.912881554605557,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2011,0.0723904524418569,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2012,0.423310246777739,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2013,0.360539743000192,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2014,0.718249062527048,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2016,-0.806787183824455,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2017,-0.609735558228458,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2018,0.579204297038974,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2019,0.651177022495887,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2020,0.610517837419841,"Koh Kong","Kampong Chhnang",0.522840859496448,133977.737927517,133.977737927517,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2005,0.166433928200315,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2006,-0.000152212411840764,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2007,0.887965073572694,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2008,0.727830711192211,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2009,0.393236180291924,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2010,0.830670514144075,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2011,0.218104642900794,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2012,0.397285135190729,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2013,0.239620957180357,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2014,0.715385801253761,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2016,NA,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2017,0.473858490149953,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2018,0.686017008801733,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2019,0.527116753703022,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2020,0.906599092161827,"Koh Kong","Kampong Speu",0.398590049045932,81205.0737832423,81.2050737832423,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2005,0.261239480235888,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2006,-0.314297036895734,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2007,0.890762561377654,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2008,0.474744728670664,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2009,-0.560410644633507,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2010,0.556604847278122,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2011,0.0786936598198776,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2012,0.246320956168257,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2013,0.476298863159625,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2014,0.790168204505372,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2016,-0.680703198818471,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2017,0.908026018884557,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2018,0.951852068726156,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2019,0.684436341728435,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2020,0.878387356356595,"Koh Kong","Kampong Thom",0.591969058054451,216950.731251834,216.950731251834,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2005,0.00683426384653736,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2006,0.793480237992455,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2007,0.864821068613335,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2008,0.879692697197488,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2009,0.871547422368273,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2010,0.818491196890052,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2011,0.158800092198067,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2012,0.534988977524831,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2013,0.567789408286896,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2014,0.976254296871041,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2016,NA,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2017,0.962251244570578,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2018,0.802515740162576,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2019,0.663913632483378,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2020,0.907787418080933,"Koh Kong","Kampot",0.536543004340465,116872.509892782,116.872509892782,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2005,0.201973143098651,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2006,-0.37445450374101,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2007,0.907008173779408,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2008,0.534518018915129,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2009,-0.355358475217275,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2010,0.935093107157874,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2011,0.114135599355168,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2012,0.2542606525893,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2013,0.207944609692863,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2014,0.425047345956003,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2016,-0.849747226976243,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2017,0.489270660059973,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2018,-0.238766247033455,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2019,0.468100536754513,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2020,0.990180682916534,"Koh Kong","Kandal",0.285775889293183,162724.310452466,162.724310452466,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2005,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2006,0.709722106867936,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2007,0.915597272807592,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2008,0.882736721973051,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2009,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2010,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2011,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2012,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2013,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2014,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2016,0.580391871652148,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2017,0.990429919012249,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2018,0.993028721269868,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2019,0.664626385081283,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2020,0.920189613484526,"Koh Kong","Kep",0.656012401032283,140008.806438724,140.008806438724,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2005,0.230431073201518,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2006,0.0233122405300677,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2007,0.669495427064377,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2008,-0.0855596475665795,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2009,-0.0738030338436985,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2010,0.887637153129045,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2011,-0.00192525895028974,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2012,-0.028877703720951,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2013,NA,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2014,-0.120800668437788,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2016,-0.858415396982185,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2017,-0.36162297311992,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2018,0.548144827738127,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2019,0.556167658050079,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2020,0.770961508024248,"Koh Kong","Kratie",0.209574104761796,306113.702228136,306.113702228136,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2005,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2006,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2007,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2008,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2009,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2010,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2011,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2012,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2013,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2014,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2016,-0.148290852178559,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2017,0.975995820188419,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2018,0.992733550122639,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2019,0.611356666571946,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2020,0.960139959922666,"Koh Kong","Mondul Kiri",0.495561102113587,403665.143493355,403.665143493355,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2005,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2006,0.33404213124882,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2007,0.87651805567196,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2008,0.501033655632532,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2009,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2010,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2011,0.592194455749578,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2012,0.585987192078426,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2013,0.547703224130475,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2014,0.804566346644128,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2016,-0.772078158680765,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2017,0.543010522056019,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2018,0.896162462771381,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2019,0.554839489611873,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2020,0.928300652518421,"Koh Kong","Oddar Meanchey",0.576428078798903,298684.10362634,298.68410362634,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2005,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2006,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2007,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2008,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2009,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2010,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2011,0.100081721865837,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2012,0.193897582007243,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2013,0.330682607564975,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2014,0.701300705106685,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2015,NA,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2016,0.914053820501028,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2017,0.949064667751686,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2018,0.972539621269987,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2019,0.657349730760725,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2020,0.938148282352268,"Koh Kong","Pailin",0.629443013995874,184414.486811504,184.414486811504,143492.063353842,143.492063353842
2002,NA,"Koh Kong","Phnom Penh",0.185338090388682,143493.480841621,143.493480841621,143492.063353842,143.492063353842
2003,NA,"Koh Kong","Phnom Penh",0.185338090388682,143493.480841621,143.493480841621,143492.063353842,143.492063353842
2004,NA,"Koh Kong","Phnom Penh",0.185338090388682,143493.480841621,143.493480841621,143492.063353842,143.492063353842
