"time","cases","births","pop","year","biweek","provname","model_predicted_absolute_cases","model_predicted_absolute_cases_lci","model_predicted_absolute_cases_uci","model_predicted_reported_cases","model_predicted_reported_cases_lci","model_predicted_reported_cases_uci","sim_type"
2012.26923076923,27,927.830237536654,977756.115563735,2012,8,"Siem Reap",272.92,189.86,377.95,20.8335877862595,14.4931297709924,28.8511450381679,"no-increase-S-climate-beta"
2012.26923076923,27,927.830237536654,977756.115563735,2012,8,"Siem Reap",1717.49,1263.2,2328.66,131.106106870229,96.4274809160305,177.760305343511,"increased-S-climate-beta"
2012.26923076923,27,927.830237536654,977756.115563735,2012,8,"Siem Reap",1312.27,1068.01,1585.71,100.173282442748,81.5274809160305,121.046564885496,"increased-S-standard-beta"
2012.30769230769,57,927.868077834478,978372.600434584,2012,9,"Siem Reap",478.43,390.05,574.87,36.5213740458015,29.7748091603053,43.8832061068702,"TSIR-prediction"
2012.30769230769,57,927.868077834478,978372.600434584,2012,9,"Siem Reap",353.35,262.63,479.62,26.9732824427481,20.0480916030534,36.612213740458,"no-increase-S-climate-beta"
2012.30769230769,57,927.868077834478,978372.600434584,2012,9,"Siem Reap",2846.57,2365.67,3354.43,217.295419847328,180.585496183206,256.063358778626,"increased-S-standard-beta"
2012.30769230769,57,927.868077834478,978372.600434584,2012,9,"Siem Reap",2083.35,1603.08,2692.9,159.034351145038,122.372519083969,205.564885496183,"increased-S-climate-beta"
2012.34615384615,111,927.905918132302,978989.085305432,2012,10,"Siem Reap",2423.81,2047.16,2815.06,185.023664122137,156.271755725191,214.890076335878,"increased-S-standard-beta"
2012.34615384615,111,927.905918132302,978989.085305432,2012,10,"Siem Reap",444.78,363.48,531.4,33.9526717557252,27.7465648854962,40.5648854961832,"TSIR-prediction"
2012.34615384615,111,927.905918132302,978989.085305432,2012,10,"Siem Reap",2338.85,1872.8,2847.77,178.538167938931,142.961832061069,217.387022900763,"increased-S-climate-beta"
2012.34615384615,111,927.905918132302,978989.085305432,2012,10,"Siem Reap",427.72,331.48,552.03,32.6503816793893,25.3038167938931,42.1396946564886,"no-increase-S-climate-beta"
2012.38461538462,148,927.943758430125,979605.57017628,2012,11,"Siem Reap",4002.71,3461.14,4567.44,305.550381679389,264.209160305344,348.659541984733,"increased-S-standard-beta"
2012.38461538462,148,927.943758430125,979605.57017628,2012,11,"Siem Reap",4099.42,3340.86,4914.16,312.932824427481,255.027480916031,375.126717557252,"increased-S-climate-beta"
2012.38461538462,148,927.943758430125,979605.57017628,2012,11,"Siem Reap",805.8,660.39,961.19,61.5114503816794,50.4114503816794,73.3732824427481,"TSIR-prediction"
2012.38461538462,148,927.943758430125,979605.57017628,2012,11,"Siem Reap",825.12,631.46,1053.98,62.9862595419847,48.2030534351145,80.4564885496183,"no-increase-S-climate-beta"
2012.42307692308,262,927.981598727949,980222.055047128,2012,12,"Siem Reap",4657.66,4103.6,5193.08,355.546564885496,313.251908396947,396.418320610687,"increased-S-standard-beta"
2012.42307692308,262,927.981598727949,980222.055047128,2012,12,"Siem Reap",997.93,781.84,1246.14,76.1778625954198,59.6824427480916,95.1251908396947,"no-increase-S-climate-beta"
2012.42307692308,262,927.981598727949,980222.055047128,2012,12,"Siem Reap",1051.72,862.26,1244.14,80.2839694656489,65.8213740458015,94.9725190839695,"TSIR-prediction"
2012.42307692308,262,927.981598727949,980222.055047128,2012,12,"Siem Reap",4421.99,3753.14,5044.35,337.556488549618,286.499236641221,385.064885496183,"increased-S-climate-beta"
2012.46153846154,479,928.019439025773,980838.539917976,2012,13,"Siem Reap",1746.19,1461.33,2057.76,133.296946564886,111.551908396947,157.080916030534,"TSIR-prediction"
2012.46153846154,479,928.019439025773,980838.539917976,2012,13,"Siem Reap",6786.41,6099.27,7390.19,518.046564885496,465.593129770992,564.136641221374,"increased-S-standard-beta"
2012.46153846154,479,928.019439025773,980838.539917976,2012,13,"Siem Reap",5212.23,4455.07,5867.61,397.880152671756,340.081679389313,447.909160305344,"increased-S-climate-beta"
2012.46153846154,479,928.019439025773,980838.539917976,2012,13,"Siem Reap",1334.34,1036.86,1688.86,101.858015267176,79.1496183206107,128.920610687023,"no-increase-S-climate-beta"
2012.5,732,928.057279323597,981455.024788824,2012,14,"Siem Reap",7140.84,6273.86,7733.44,545.102290076336,478.920610687023,590.33893129771,"increased-S-climate-beta"
2012.5,732,928.057279323597,981455.024788824,2012,14,"Siem Reap",2126.41,1663.87,2665.53,162.321374045802,127.012977099237,203.475572519084,"no-increase-S-climate-beta"
2012.5,732,928.057279323597,981455.024788824,2012,14,"Siem Reap",1894.52,1595.8,2226.01,144.619847328244,121.81679389313,169.924427480916,"TSIR-prediction"
2012.5,732,928.057279323597,981455.024788824,2012,14,"Siem Reap",6197.73,5740.75,6519.57,473.109160305343,438.225190839695,497.677099236641,"increased-S-standard-beta"
2012.53846153846,682,928.094931312604,982071.509659672,2012,15,"Siem Reap",6031.74,5817.81,6057.82,460.438167938931,444.107633587786,462.429007633588,"increased-S-standard-beta"
2012.53846153846,682,928.094931312604,982071.509659672,2012,15,"Siem Reap",6507.57,6346.01,6257.96,496.76106870229,484.428244274809,477.706870229008,"increased-S-climate-beta"
2012.53846153846,682,928.094931312604,982071.509659672,2012,15,"Siem Reap",2336.14,1982.87,2712.21,178.331297709924,151.364122137405,207.03893129771,"no-increase-S-climate-beta"
2012.53846153846,682,928.094931312604,982071.509659672,2012,15,"Siem Reap",2241.41,1920.46,2572.18,171.1,146.6,196.349618320611,"TSIR-prediction"
2012.57692307692,744,928.131076831078,982687.99453052,2012,16,"Siem Reap",1917.58,1635.45,2160.4,146.380152671756,124.843511450382,164.916030534351,"no-increase-S-climate-beta"
2012.57692307692,744,928.131076831078,982687.99453052,2012,16,"Siem Reap",5885.94,5917.6,5645.47,449.308396946565,451.725190839695,430.951908396947,"increased-S-standard-beta"
2012.57692307692,744,928.131076831078,982687.99453052,2012,16,"Siem Reap",2684.83,2337.39,3003.25,204.948854961832,178.426717557252,229.25572519084,"TSIR-prediction"
2012.57692307692,744,928.131076831078,982687.99453052,2012,16,"Siem Reap",4323.19,4394.49,3954.34,330.014503816794,335.457251908397,301.858015267176,"increased-S-climate-beta"
2012.61538461538,929,928.167222349552,983304.479401368,2012,17,"Siem Reap",4209.31,4433.47,3848.13,321.321374045802,338.432824427481,293.750381679389,"increased-S-standard-beta"
2012.61538461538,929,928.167222349552,983304.479401368,2012,17,"Siem Reap",2366.73,2135.51,2561.51,180.66641221374,163.016030534351,195.535114503817,"TSIR-prediction"
2012.61538461538,929,928.167222349552,983304.479401368,2012,17,"Siem Reap",1752.24,1432.04,2014.71,133.758778625954,109.316030534351,153.79465648855,"no-increase-S-climate-beta"
2012.61538461538,929,928.167222349552,983304.479401368,2012,17,"Siem Reap",3267.42,3263.96,3015.43,249.421374045802,249.157251908397,230.185496183206,"increased-S-climate-beta"
2012.65384615385,908,928.203367868026,983920.964272216,2012,18,"Siem Reap",2490.54,2315.41,2569.6,190.117557251908,176.748854961832,196.152671755725,"TSIR-prediction"
2012.65384615385,908,928.203367868026,983920.964272216,2012,18,"Siem Reap",3681,4040.46,3238.07,280.992366412214,308.432061068702,247.180916030534,"increased-S-standard-beta"
2012.65384615385,908,928.203367868026,983920.964272216,2012,18,"Siem Reap",1725.2,1564.23,1781.34,131.69465648855,119.406870229008,135.980152671756,"no-increase-S-climate-beta"
2012.65384615385,908,928.203367868026,983920.964272216,2012,18,"Siem Reap",2755.05,3082.86,2282.63,210.309160305344,235.332824427481,174.246564885496,"increased-S-climate-beta"
2012.69230769231,879,928.2395133865,984537.449143064,2012,19,"Siem Reap",2631.2,2986.08,2245.54,200.854961832061,227.945038167939,171.415267175573,"increased-S-standard-beta"
2012.69230769231,879,928.2395133865,984537.449143064,2012,19,"Siem Reap",1746.4,2031.67,1404.32,133.312977099237,155.089312977099,107.2,"increased-S-climate-beta"
2012.69230769231,879,928.2395133865,984537.449143064,2012,19,"Siem Reap",2064.55,2002.73,2051.25,157.599236641221,152.880152671756,156.583969465649,"TSIR-prediction"
2012.69230769231,879,928.2395133865,984537.449143064,2012,19,"Siem Reap",1218.53,1165.81,1207.14,93.0175572519084,88.9931297709924,92.1480916030534,"no-increase-S-climate-beta"
2012.73076923077,569,928.275658904974,985153.934013912,2012,20,"Siem Reap",1202.31,1173.51,1155.32,91.7793893129771,89.5809160305344,88.1923664122137,"no-increase-S-climate-beta"
2012.73076923077,569,928.275658904974,985153.934013912,2012,20,"Siem Reap",1630.85,1880.96,1381,124.492366412214,143.584732824427,105.419847328244,"increased-S-standard-beta"
2012.73076923077,569,928.275658904974,985153.934013912,2012,20,"Siem Reap",1433.48,1428.9,1378.7,109.425954198473,109.076335877863,105.24427480916,"TSIR-prediction"
2012.73076923077,569,928.275658904974,985153.934013912,2012,20,"Siem Reap",1565.93,1858.91,1253.98,119.536641221374,141.901526717557,95.7236641221374,"increased-S-climate-beta"
2012.76923076923,567,928.311804423448,985770.41888476,2012,21,"Siem Reap",1145.01,1332.95,958.96,87.4053435114504,101.751908396947,73.2030534351145,"increased-S-standard-beta"
2012.76923076923,567,928.311804423448,985770.41888476,2012,21,"Siem Reap",1074.24,1094.97,1012.35,82.0030534351145,83.5854961832061,77.2786259541985,"TSIR-prediction"
2012.76923076923,567,928.311804423448,985770.41888476,2012,21,"Siem Reap",1315.54,1325.84,1229.74,100.422900763359,101.209160305344,93.8732824427481,"no-increase-S-climate-beta"
2012.76923076923,567,928.311804423448,985770.41888476,2012,21,"Siem Reap",1616.81,1951.2,1282.81,123.420610687023,148.946564885496,97.924427480916,"increased-S-climate-beta"
2012.80769230769,391,928.347949941922,986386.903755609,2012,22,"Siem Reap",1239.49,1280.92,1150.8,94.6175572519084,97.7801526717557,87.8473282442748,"TSIR-prediction"
2012.80769230769,391,928.347949941922,986386.903755609,2012,22,"Siem Reap",1264.03,1484.56,1072.43,96.4908396946565,113.325190839695,81.8648854961832,"increased-S-standard-beta"
2012.80769230769,391,928.347949941922,986386.903755609,2012,22,"Siem Reap",891.39,885.52,853.2,68.0450381679389,67.5969465648855,65.1297709923664,"no-increase-S-climate-beta"
2012.80769230769,391,928.347949941922,986386.903755609,2012,22,"Siem Reap",1046.85,1233.9,868.04,79.912213740458,94.1908396946565,66.2625954198473,"increased-S-climate-beta"
2012.84615384615,271,928.384095460396,987003.388626457,2012,23,"Siem Reap",489.04,560.87,418.75,37.3312977099237,42.8145038167939,31.9656488549618,"increased-S-standard-beta"
2012.84615384615,271,928.384095460396,987003.388626457,2012,23,"Siem Reap",1110.36,1261.08,988.17,84.7603053435114,96.2656488549618,75.4328244274809,"increased-S-climate-beta"
2012.84615384615,271,928.384095460396,987003.388626457,2012,23,"Siem Reap",478.26,507.55,454.24,36.5083969465649,38.7442748091603,34.6748091603053,"TSIR-prediction"
2012.84615384615,271,928.384095460396,987003.388626457,2012,23,"Siem Reap",984.04,949.76,963.33,75.1175572519084,72.5007633587786,73.5366412213741,"no-increase-S-climate-beta"
2012.88461538462,172,928.42024097887,987619.873497305,2012,24,"Siem Reap",917.22,934.61,880.59,70.0167938931298,71.3442748091603,67.2206106870229,"no-increase-S-climate-beta"
2012.88461538462,172,928.42024097887,987619.873497305,2012,24,"Siem Reap",530.4,616.64,459.86,40.4885496183206,47.0717557251908,35.1038167938931,"increased-S-standard-beta"
2012.88461538462,172,928.42024097887,987619.873497305,2012,24,"Siem Reap",527.64,573.6,502.48,40.2778625954198,43.7862595419847,38.3572519083969,"TSIR-prediction"
2012.88461538462,172,928.42024097887,987619.873497305,2012,24,"Siem Reap",1022.07,1195.52,891.53,78.0206106870229,91.2610687022901,68.0557251908397,"increased-S-climate-beta"
2012.92307692308,126,928.456386497344,988236.358368153,2012,25,"Siem Reap",908.37,935.11,851.18,69.3412213740458,71.3824427480916,64.975572519084,"no-increase-S-climate-beta"
2012.92307692308,126,928.456386497344,988236.358368153,2012,25,"Siem Reap",991.84,1162.65,857.5,75.7129770992366,88.7519083969466,65.4580152671756,"increased-S-climate-beta"
2012.92307692308,126,928.456386497344,988236.358368153,2012,25,"Siem Reap",333.34,356.69,317.54,25.4458015267176,27.2282442748092,24.2396946564886,"TSIR-prediction"
2012.92307692308,126,928.456386497344,988236.358368153,2012,25,"Siem Reap",331.55,380.18,296.95,25.3091603053435,29.0213740458015,22.6679389312977,"increased-S-standard-beta"
2012.96153846154,149,928.492532015818,988852.843239001,2012,26,"Siem Reap",300.64,314.08,279.33,22.9496183206107,23.975572519084,21.3229007633588,"TSIR-prediction"
2012.96153846154,149,928.492532015818,988852.843239001,2012,26,"Siem Reap",479.98,501.29,445.72,36.6396946564886,38.2664122137405,34.024427480916,"no-increase-S-climate-beta"
2012.96153846154,149,928.492532015818,988852.843239001,2012,26,"Siem Reap",289.34,328.26,263.96,22.0870229007634,25.0580152671756,20.1496183206107,"increased-S-standard-beta"
2012.96153846154,149,928.492532015818,988852.843239001,2012,26,"Siem Reap",510.7,605.21,445.98,38.9847328244275,46.1992366412214,34.0442748091603,"increased-S-climate-beta"
2013,32,928.528677534293,989479.545740157,2013,1,"Siem Reap",413.23,485.01,369.68,31.5442748091603,37.0236641221374,28.2198473282443,"increased-S-climate-beta"
2013,32,928.528677534293,989479.545740157,2013,1,"Siem Reap",390.83,405.2,373.24,29.8343511450382,30.9312977099237,28.4916030534351,"no-increase-S-climate-beta"
2013,32,928.528677534293,989479.545740157,2013,1,"Siem Reap",156.68,166.17,146.24,11.9603053435115,12.6847328244275,11.163358778626,"increased-S-standard-beta"
2013,32,928.528677534293,989479.545740157,2013,1,"Siem Reap",160.4,159.75,152.96,12.2442748091603,12.1946564885496,11.6763358778626,"TSIR-prediction"
2008,2,113.431214176907,114060.877242784,2008,1,"Stung Treng",2,2,2,0.0382816342192016,0.0382816342192016,0.0382816342192016,"TSIR-fit"
2008.03846153846,2,113.476395553471,114126.379897582,2008,2,"Stung Treng",44.49,27.64,78.74,0.851574953206139,0.529052184909365,1.50714793920997,"TSIR-fit"
2008.07692307692,2,113.521576930035,114191.882552379,2008,3,"Stung Treng",90.92,54.99,151.7,1.7402830916049,1.05255353285695,2.90366195552644,"TSIR-fit"
2008.11538461538,2,113.566758306599,114257.385207177,2008,4,"Stung Treng",110.19,65.99,182.43,2.10912663730691,1.26310252106256,3.49185926530447,"TSIR-fit"
2008.15384615385,2,113.611939683163,114322.887861975,2008,5,"Stung Treng",114.47,72.8,171.93,2.191049334536,1.39345148557894,3.29088068565366,"TSIR-fit"
2008.19230769231,2,113.657121059727,114388.390516773,2008,6,"Stung Treng",116.21,75.29,159.72,2.22435435630671,1.44111212018184,3.05717130874544,"TSIR-fit"
2008.23076923077,2,113.702302436291,114453.893171571,2008,7,"Stung Treng",129.41,85.82,168.13,2.47701314215344,1.64266492434594,3.21814558063718,"TSIR-fit"
2008.26923076923,2,113.747483812855,114519.395826369,2008,8,"Stung Treng",110.35,75,138.59,2.11218916804445,1.43556128322006,2.65272584321957,"TSIR-fit"
2008.30769230769,2,113.792665189419,114584.898481167,2008,9,"Stung Treng",105.84,76.54,123.95,2.02586408288015,1.46503814156884,2.37250428073502,"TSIR-fit"
2008.34615384615,2,113.829507748155,114650.401135965,2008,10,"Stung Treng",101.78,76.76,116.92,1.94815236541517,1.46924912133296,2.23794433645452,"TSIR-fit"
2008.38461538462,2,113.862180897977,114715.903790763,2008,11,"Stung Treng",99.11,77.71,109.88,1.89704638373253,1.48743289758708,2.10319298400293,"TSIR-fit"
2008.42307692308,2,113.8948540478,114781.406445561,2008,12,"Stung Treng",100.99,82.11,113.26,1.93303111989858,1.57165249286932,2.16788894583338,"TSIR-fit"
2008.46153846154,2,113.927527197622,114846.909100359,2008,13,"Stung Treng",134.94,110.74,149.27,2.58286186076953,2.11965408671719,2.85714976995011,"TSIR-fit"
2008.5,3,113.960200347444,114912.411755157,2008,14,"Stung Treng",117.79,94.76,129.38,2.25459684733988,1.81378382930577,2.47643891764015,"TSIR-fit"
2008.53846153846,2,113.992873497266,114977.914409955,2008,15,"Stung Treng",96.01,82.17,106.15,1.83770985069277,1.5728009418959,2.03179773618412,"TSIR-fit"
2008.57692307692,2,114.025546647088,115043.417064753,2008,16,"Stung Treng",106.16,89.63,110.7,2.03198914435522,1.71559143753352,2.11888845403281,"TSIR-fit"
2008.61538461538,2,114.05821979691,115108.919719551,2008,17,"Stung Treng",176.38,150.41,185.6,3.37605732179138,2.87897030145505,3.5525356555419,"TSIR-fit"
2008.65384615385,2,114.090892946732,115174.422374349,2008,18,"Stung Treng",93.19,81.32,99.24,1.7837327464437,1.55653124735274,1.89953468995678,"TSIR-fit"
2008.69230769231,2,114.123566096554,115239.925029147,2008,19,"Stung Treng",97.62,87.83,97.04,1.86852656623923,1.68113796673624,1.85742489231566,"TSIR-fit"
2008.73076923077,2,114.156239246377,115305.427683945,2008,20,"Stung Treng",102.7,91.1,98.11,1.965761917156,1.74372843868463,1.87790556662293,"TSIR-fit"
2008.76923076923,2,114.188912396199,115370.930338743,2008,21,"Stung Treng",104.23,92.38,102.75,1.99504736733369,1.76822868458492,1.96671895801148,"TSIR-fit"
2008.80769230769,2,114.221585546021,115436.432993541,2008,22,"Stung Treng",103.83,95.27,106.55,1.98739104048985,1.82354564603167,2.03945406302796,"TSIR-fit"
2008.84615384615,2,114.254258695843,115501.935648339,2008,23,"Stung Treng",107.22,97.8,111.26,2.0522784104914,1.87197191331896,2.12960731161418,"TSIR-fit"
2008.88461538462,2,114.286931845665,115567.438303137,2008,24,"Stung Treng",108.17,98.45,112.46,2.07046218674552,1.8844134444402,2.1525762921457,"TSIR-fit"
2008.92307692308,2,114.319604995487,115632.940957935,2008,25,"Stung Treng",109.2,100.17,113.91,2.0901772283684,1.91733564986871,2.18033047695462,"TSIR-fit"
2008.96153846154,2,114.352278145309,115698.443612733,2008,26,"Stung Treng",105.95,98.79,115.21,2.0279695727622,1.89092132225746,2.20521353919711,"TSIR-fit"
2009,2,114.384951295131,115764.643202502,2009,1,"Stung Treng",115.68,106.91,126.88,2.21420972323862,2.04634475718742,2.42858687486615,"TSIR-fit"
2009.03846153846,2,114.417624444954,115832.037537936,2009,2,"Stung Treng",115.73,108.84,120.55,2.2151667640941,2.08328653420895,2.30742550256237,"TSIR-fit"
2009.07692307692,2,114.450297594776,115899.43187337,2009,3,"Stung Treng",121.08,110.62,119.66,2.31757013563046,2.11735718866404,2.29039017533483,"TSIR-fit"
2009.11538461538,2,114.482970744598,115966.826208804,2009,4,"Stung Treng",120.34,109.49,119.63,2.30340593096936,2.09572806533019,2.28981595082154,"TSIR-fit"
2009.15384615385,2,114.51564389442,116034.220544238,2009,5,"Stung Treng",118.4,111.32,120.71,2.26627274577673,2.13075576064076,2.31048803329991,"TSIR-fit"
2009.19230769231,2,114.548317044242,116101.614879672,2009,6,"Stung Treng",116.98,112.36,117.7,2.2390927854811,2.15066221043474,2.25287417380001,"TSIR-fit"
2009.23076923077,2,114.580990194064,116169.009215106,2009,7,"Stung Treng",127.34,125.85,131.22,2.43739165073656,2.40887183324326,2.51165802112181,"TSIR-fit"
2009.26923076923,2,114.613663343886,116236.403550541,2009,8,"Stung Treng",110.52,107.55,111.24,2.11544310695308,2.05859488013756,2.12922449527199,"TSIR-fit"
2009.30769230769,2,114.646336493708,116303.797885975,2009,9,"Stung Treng",107.24,106.15,105.61,2.05266122683359,2.03179773618412,2.02146169494494,"TSIR-fit"
2009.34615384615,2,114.679009643531,116371.192221409,2009,10,"Stung Treng",102.09,103.4,104.68,1.95408601871914,1.97916048913272,2.00366073503301,"TSIR-fit"
2009.38461538462,2,114.708038514938,116438.586556843,2009,11,"Stung Treng",101.47,95.97,99.4,1.94221871211119,1.83694421800839,1.90259722069432,"TSIR-fit"
2009.42307692308,2,114.727592262466,116505.980892277,2009,12,"Stung Treng",103.13,101.83,101.16,1.97399246851313,1.94910940627065,1.93628505880721,"TSIR-fit"
2009.46153846154,2,114.747146009993,116573.375227711,2009,13,"Stung Treng",135.35,134.1,138.38,2.59070959578447,2.56678357439746,2.64870627162656,"TSIR-fit"
2009.5,2,114.766699757521,116640.769563145,2009,14,"Stung Treng",118.29,114.77,119.8,2.26416725589468,2.19679157966888,2.29306988973017,"TSIR-fit"
2009.53846153846,2,114.786253505049,116708.163898579,2009,15,"Stung Treng",101.93,97.17,99.74,1.95102348798161,1.85991319853991,1.90910509851158,"TSIR-fit"
2009.57692307692,2,114.805807252577,116775.558234013,2009,16,"Stung Treng",107.01,106.81,107.49,2.04825883889838,2.04443067547646,2.05744643111099,"TSIR-fit"
2009.61538461538,3,114.825361000105,116842.952569447,2009,17,"Stung Treng",176.22,178.06,178.83,3.37299479105385,3.40821389453551,3.42295232370991,"TSIR-fit"
2009.65384615385,2,114.844914747633,116910.346904881,2009,18,"Stung Treng",96.05,93.79,95.89,1.83847548337715,1.79521723670946,1.83541295263962,"TSIR-fit"
2009.69230769231,2,114.864468495161,116977.741240315,2009,19,"Stung Treng",100.4,98.8,97.99,1.92173803780392,1.89111273042856,1.87560866856978,"TSIR-fit"
2009.73076923077,2,114.884022242689,117045.135575749,2009,20,"Stung Treng",102.08,98.49,99.63,1.95389461054805,1.88517907712458,1.90699960862953,"TSIR-fit"
2009.76923076923,2,114.903575990217,117112.529911184,2009,21,"Stung Treng",103,104.54,107.4,1.97150416228888,2.00098102063767,2.05572375757112,"TSIR-fit"
2009.80769230769,2,114.923129737745,117179.924246618,2009,22,"Stung Treng",106.28,108.08,107.7,2.03428604240837,2.06873951320565,2.061466002704,"TSIR-fit"
2009.84615384615,2,114.942683485273,117247.318582052,2009,23,"Stung Treng",109.95,107.08,110.9,2.10453284120061,2.04959869609605,2.12271661745473,"TSIR-fit"
2009.88461538462,2,114.962237232801,117314.712917486,2009,24,"Stung Treng",109.63,108.82,113.24,2.09840777972553,2.08290371786676,2.16750612949119,"TSIR-fit"
2009.92307692308,2,114.981790980329,117382.10725292,2009,25,"Stung Treng",112.21,108.92,114.17,2.1477910878683,2.08481779957772,2.18530708940312,"TSIR-fit"
2009.96153846154,2,115.001344727857,117449.501588354,2009,26,"Stung Treng",110.3,109.66,112.37,2.11123212718897,2.09898200423882,2.15085361860584,"TSIR-fit"
2010,2,115.020898475385,117518.090398904,2010,1,"Stung Treng",119.75,118.29,126.78,2.29211284887469,2.26416725589468,2.42667279315519,"TSIR-fit"
2010.03846153846,2,115.040452222913,117588.321612737,2010,2,"Stung Treng",119.25,119.26,121,2.28254244031989,2.28273384849099,2.31603887026169,"TSIR-fit"
2010.07692307692,2,115.060005970441,117658.552826571,2010,3,"Stung Treng",120.99,117.56,120.36,2.3158474620906,2.25019445940467,2.30378874731155,"TSIR-fit"
2010.11538461538,2,115.079559717969,117728.784040405,2010,4,"Stung Treng",118.45,117.4,118.91,2.26722978663221,2.24713192866713,2.27603456250263,"TSIR-fit"
2010.15384615385,2,115.099113465497,117799.015254238,2010,5,"Stung Treng",119.45,116.83,120.91,2.28637060374181,2.23622166291466,2.31431619672183,"TSIR-fit"
2010.19230769231,2,115.118667213025,117869.246468072,2010,6,"Stung Treng",118.37,119.39,118.59,2.26569852126344,2.28522215471524,2.26990950102756,"TSIR-fit"
2010.23076923077,2,115.138220960553,117939.477681906,2010,7,"Stung Treng",129.16,129.46,129.84,2.47222793787604,2.47797018300892,2.48524369351057,"TSIR-fit"
2010.26923076923,2,115.157774708081,118009.708895739,2010,8,"Stung Treng",110.22,112.59,109.91,2.1097008618202,2.15506459836995,2.10376720851622,"TSIR-fit"
2010.30769230769,2,115.177328455609,118079.940109573,2010,9,"Stung Treng",107.08,111.69,106.4,2.04959869609605,2.13783786297131,2.03658294046152,"TSIR-fit"
2010.34615384615,2,115.196882203137,118150.171323407,2010,10,"Stung Treng",106.01,107.57,107.87,2.02911802178878,2.05897769647976,2.06471994161264,"TSIR-fit"
2010.38461538462,2,115.216435950664,118220.40253724,2010,11,"Stung Treng",98.31,101.22,103.09,1.88173373004485,1.93743350783379,1.97322683582874,"TSIR-fit"
2010.42307692308,2,115.235989698192,118290.633751074,2010,12,"Stung Treng",101.83,102.98,100.83,1.94910940627065,1.97112134594669,1.92996858916105,"TSIR-fit"
2010.46153846154,2,115.24613143191,118360.864964908,2010,13,"Stung Treng",136.66,140.61,140.5,2.61578406619804,2.69139029378097,2.68928480389891,"TSIR-fit"
2010.5,2,115.255096663901,118431.096178741,2010,14,"Stung Treng",119.37,117.62,121.64,2.28483933837304,2.25134290843124,2.32828899321184,"TSIR-fit"
2010.53846153846,2,115.264061895891,118501.327392575,2010,15,"Stung Treng",100.79,101.71,99.6,1.92920295647666,1.94681250821749,1.90642538411624,"TSIR-fit"
2010.57692307692,3,115.273027127882,118571.558606409,2010,16,"Stung Treng",107.2,108.38,107.64,2.0518955941492,2.07448175833853,2.06031755367743,"TSIR-fit"
2010.61538461538,16,115.281992359873,118641.789820242,2010,17,"Stung Treng",178.12,186.18,177.91,3.40936234356209,3.56363732946547,3.40534277196907,"TSIR-fit"
2010.65384615385,2,115.290957591864,118712.021034076,2010,18,"Stung Treng",96.34,96.54,96.76,1.84402632033894,1.84785448376086,1.85206546352497,"TSIR-fit"
2010.69230769231,2,115.299922823855,118782.25224791,2010,19,"Stung Treng",99.44,102.27,95.98,1.9033628533787,1.95753136579887,1.83713562617948,"TSIR-fit"
2010.73076923077,2,115.308888055846,118852.483461743,2010,20,"Stung Treng",100.34,104.8,99.96,1.92058958877734,2.00595763308616,1.91331607827569,"TSIR-fit"
2010.76923076923,2,115.317853287837,118922.714675577,2010,21,"Stung Treng",107.75,109.39,106.05,2.06242304355948,2.09381398361923,2.02988365447316,"TSIR-fit"
2010.80769230769,2,115.326818519828,118992.945889411,2010,22,"Stung Treng",109.3,109.3,107.94,2.09209131007936,2.09209131007936,2.06605979881031,"TSIR-fit"
2010.84615384615,2,115.335783751819,119063.177103244,2010,23,"Stung Treng",110.02,107.87,112.12,2.10587269839828,2.06471994161264,2.14606841432844,"TSIR-fit"
2010.88461538462,2,115.34474898381,119133.408317078,2010,24,"Stung Treng",110.27,111.33,114.4,2.11065790267568,2.13094716881185,2.18970947733833,"TSIR-fit"
2010.92307692308,2,115.353714215801,119203.639530912,2010,25,"Stung Treng",109.13,108.55,114.43,2.08883737117073,2.07773569724716,2.19028370185162,"TSIR-fit"
2010.96153846154,2,115.362679447792,119273.870744745,2010,26,"Stung Treng",109.78,108.87,113.32,2.10127890229197,2.08386075872224,2.16903739485996,"TSIR-fit"
2011,2,115.371644679782,119345.717543665,2011,1,"Stung Treng",122.85,116.8,124.27,2.35144938191446,2.23564743840137,2.37862934221009,"TSIR-fit"
2011.03846153846,2,115.380609911773,119419.359437124,2011,2,"Stung Treng",118.67,116.38,120.85,2.27144076639632,2.22760829521534,2.31316774769525,"TSIR-fit"
2011.07692307692,2,115.389575143764,119493.001330582,2011,3,"Stung Treng",116.94,121.1,121.66,2.23832715279671,2.31795295197265,2.32867180955403,"TSIR-fit"
2011.11538461538,2,115.398540375755,119566.643224041,2011,4,"Stung Treng",118.19,119.09,121.35,2.26225317418372,2.27947990958236,2.32273815625005,"TSIR-fit"
2011.15384615385,2,115.407505607746,119640.2851175,2011,5,"Stung Treng",120.83,119.58,121.92,2.31278493135306,2.28885890996606,2.33364842200253,"TSIR-fit"
2011.19230769231,2,115.416470839737,119713.927010959,2011,6,"Stung Treng",117.8,117.71,120.7,2.25478825551097,2.25306558197111,2.31029662512881,"TSIR-fit"
2011.23076923077,3,115.425436071728,119787.568904418,2011,7,"Stung Treng",128.27,130.35,127.19,2.45519261064849,2.49500551023646,2.43452052817012,"TSIR-fit"
2011.26923076923,2,115.434401303719,119861.210797876,2011,8,"Stung Treng",112.38,111.99,113.97,2.15104502677694,2.14358010810419,2.1814789259812,"TSIR-fit"
