"time","cases","births","pop","year","biweek","provname","cases_per_100000","reconstructed_annual_period","reconstructed_multi_period","multi_period_mean","avg_wave_power_annual","avg_wave_power_multi"
2011.73076923077,66,979.982599264561,1024356.83971312,2011,20,"Prey Veng",6.44306724387996,3.9311051894142,3.13147221295454,4.48718348709126,16.4558952186736,3.75404675666504
2011.76923076923,58,980.022589358908,1024981.59130766,2011,21,"Prey Veng",5.65863821280968,2.0261191958725,3.72072203475255,4.48439867377143,16.6564002879373,3.75342024527567
2011.80769230769,46,980.062579453255,1025606.3429022,2011,22,"Prey Veng",4.48515166841031,-0.100737185612352,4.30627283354018,4.4815820343449,17.0622756472673,3.75259446155135
2011.84615384615,34,980.102569547603,1026231.09449674,2011,23,"Prey Veng",3.31309392030003,-2.56049048139341,4.88512495174908,4.47874727343861,16.7799645834908,3.75155531836224
2011.88461538462,31,980.14255964195,1026855.84609128,2011,24,"Prey Veng",3.01892423537357,-5.30858439993775,5.45427446703512,4.47590770874841,15.7965835100574,3.75028903065852
2011.92307692308,22,980.182549736297,1027480.59768582,2011,25,"Prey Veng",2.14115965299494,-7.02399892224621,6.0107332510219,4.47307624904097,15.9878341892457,3.74878213948674
2011.96153846154,28,980.222539830645,1028105.34928036,2011,26,"Prey Veng",2.72345630918068,-8.32234065838507,6.55154908155606,4.47026537485947,16.1810065699635,3.74702153534772
2012,11,980.262529924992,1028744.18363023,2012,1,"Prey Veng",1.06926485466807,-9.24187083089562,7.07382566176355,4.46748712181879,16.2402527365331,3.74499448084965
2012.03846153846,3,980.30252001934,1029395.69245988,2012,2,"Prey Veng",0.291433121585257,-9.50880551175329,7.57474239724239,4.46475306636662,15.8797242578093,3.74268863261064
2012.07692307692,8,980.342510113687,1030047.20128954,2012,3,"Prey Veng",0.776663437363318,-10.1656213877817,8.05157378196709,4.46207431387964,15.9965791552581,3.74009206236595
2012.11538461538,14,980.382500208034,1030698.71011919,2012,4,"Prey Veng",1.35830188420252,-11.0872431763114,8.50170824398196,4.45946148895912,15.7885396431881,3.73719327723636
2012.15384615385,17,980.422490302382,1031350.21894884,2012,5,"Prey Veng",1.64832466097952,-11.5453743271582,8.92266630377926,4.45692472778711,16.0603971683908,3.73398123911529
2012.19230769231,16,980.462480396729,1032001.7277785,2012,6,"Prey Veng",1.5503850012385,-11.4340043549556,9.31211790143395,4.45447367240311,16.4514349953527,3.73044538313387
2012.23076923077,22,980.502470491076,1032653.23660815,2012,7,"Prey Veng",2.13043442078012,-10.4150463519003,9.70302932762446,4.45211746676154,16.8128316002336,3.71194989603415
2012.26923076923,34,980.542460585424,1033304.74543781,2012,8,"Prey Veng",3.29041361225862,-8.27880249948245,10.0255104735217,4.4498647544317,17.0661200228885,3.70777446222892
2012.30769230769,41,980.582450679771,1033956.25426746,2012,9,"Prey Veng",3.96535151567392,-4.945916514942,10.348553217768,4.44772367780515,17.1730947844958,3.68842733957981
2012.34615384615,72,980.622440774119,1034607.76309711,2012,10,"Prey Veng",6.95915907149848,-0.188488037769961,10.5957078567587,4.4457018786792,17.1121755549364,3.68358598483254
2012.38461538462,134,980.662430868466,1035259.27192677,2012,11,"Prey Veng",12.9436174718442,5.89071354363708,10.8421464509458,4.44380650009017,17.05974995208,3.66344361749585
2012.42307692308,208,980.702420962813,1035910.78075642,2012,12,"Prey Veng",20.0789492554676,12.9253930314134,11.0475567655418,4.44204418927546,16.9963226766704,3.64287571867822
2012.46153846154,285,980.742411057161,1036562.28958608,2012,13,"Prey Veng",27.4947297295376,18.8765676886105,11.2101692731117,4.44042110165005,16.930834939831,3.62193358378325
2012.5,300,980.782401151508,1037213.79841573,2012,14,"Prey Veng",28.9236414380746,21.9081192955894,11.2884261135634,4.43894290568921,16.7931598280281,3.61574854329188
2012.53846153846,305,980.822192238771,1037865.30724538,2012,15,"Prey Veng",29.3872430141737,21.0312816092128,11.3213041077378,4.43761478861648,16.6463070988605,3.60915737167832
2012.57692307692,248,980.860391269359,1038516.81607504,2012,16,"Prey Veng",23.8802103308533,17.6964167633499,11.3086269238238,4.4364414628031,16.5020974969861,3.60215443857753
2012.61538461538,168,980.898590299946,1039168.32490469,2012,17,"Prey Veng",16.166774522829,13.4264540417717,11.2504905921755,4.43542717279212,16.2850415033309,3.59473480780174
2012.65384615385,158,980.936789330534,1039819.83373435,2012,18,"Prey Veng",15.1949400149993,10.1557751596063,11.1472629967888,4.43457570286818,16.6786574220993,3.58689424226086
2012.69230769231,153,980.974988361121,1040471.342564,2012,19,"Prey Veng",14.7048740067138,6.45000253147747,10.9995812203889,4.43389038510051,16.4673947280798,3.57862920729539
2012.73076923077,118,981.013187391709,1041122.85139365,2012,20,"Prey Veng",11.3339170148888,2.89879226570788,10.8083467602338,4.43337410779442,16.01712488397,3.56993687242389
2012.76923076923,108,981.051386422296,1041774.36022331,2012,21,"Prey Veng",10.3669282066848,-0.0289233028701387,10.5747186535853,4.43302932429301,15.5119031054872,3.56081511151296
2012.80769230769,98,981.089585452884,1042425.86905296,2012,22,"Prey Veng",9.40114812087622,-2.36752288874091,10.3001045733363,4.43285806207747,15.1631793831069,3.55126250138271
2012.84615384615,64,981.127784483471,1043077.37788262,2012,23,"Prey Veng",6.13569054003605,-3.49269049342584,9.95770497542167,4.43286193212078,15.5851077294132,3.55580892168336
2012.88461538462,58,981.165983514059,1043728.88671227,2012,24,"Prey Veng",5.55699863617832,-4.98804254508104,9.60931836732451,4.43304213845542,15.8731505053858,3.54535626550115
2012.92307692308,44,981.204182544646,1044380.39554192,2012,25,"Prey Veng",4.21302431449499,-6.42098295752773,9.22578460276951,4.43339948792106,16.0993602395107,3.53447597131413
2012.96153846154,42,981.242381575234,1045031.90437158,2012,26,"Prey Veng",4.01901605341478,-8.17627351412583,8.80934387663006,4.4339344000638,16.6531910055901,3.52316931035797
2013,13,981.280580605821,1045694.2113192,2013,1,"Prey Veng",1.24319326427176,-9.10967174109954,8.36241104042561,4.43464691716249,16.46640619411,3.51143821117398
2013.03846153846,25,981.318779636409,1046364.37144354,2013,2,"Prey Veng",2.38922508088751,-9.53075502129303,7.88755740169022,4.43553671436252,16.1836575795583,3.49928525020414
2013.07692307692,10,981.356978666996,1047034.53156787,2013,3,"Prey Veng",0.955078337772262,-9.39816003345809,7.38749146533303,4.43660310990077,15.8572133376164,3.48671364111334
2013.11538461538,14,981.395177697584,1047704.69169221,2013,4,"Prey Veng",1.33625439601571,-8.81109276676859,6.86127914457071,4.43784507540876,15.5437542730579,3.48803863717881
2013.15384615385,8,981.433376728171,1048374.85181654,2013,5,"Prey Veng",0.763085835771265,-7.82146986001555,6.32329161001855,4.43926124628389,15.1114202260134,3.47462817846604
2013.19230769231,29,981.471575758759,1049045.01194088,2013,6,"Prey Veng",2.76441903539925,-6.51418055228007,5.768796927925,4.44084993212082,14.667947512129,3.46081464544472
2013.23076923077,25,981.509774789346,1049715.17206521,2013,7,"Prey Veng",2.38159842453406,-5.01191967425898,5.20080407926869,4.44260912719684,14.1187492549193,3.4466035200586
2013.26923076923,11,981.547973819934,1050385.33218954,2013,8,"Prey Veng",1.04723473023661,-3.3750387778613,4.64442552345071,4.44453652100643,13.6602126906239,3.45991911707413
2013.30769230769,17,981.586172850521,1051055.49231388,2013,9,"Prey Veng",1.61742173694129,-1.75055650858203,4.08078408345467,4.44662950884101,13.104959941676,3.45951094008876
2013.34615384615,50,981.624371881109,1051725.65243821,2013,10,"Prey Veng",4.75409151465359,-0.176613068547331,3.51885992203709,4.44888520241037,12.6381167698884,3.45816379299977
2013.38461538462,63,981.662570911696,1052395.81256255,2013,11,"Prey Veng",5.9863408090343,1.24375306350614,2.94029245186493,4.45130044050197,12.1682695446017,3.44244278052395
2013.42307692308,114,981.700769942284,1053065.97268688,2013,12,"Prey Veng",10.8255325835979,2.44932040202379,2.36236271753701,4.45387179967425,11.6969428816377,3.42636294817627
2013.46153846154,100,981.738968972871,1053736.13281122,2013,13,"Prey Veng",9.49004185072538,3.3033595478989,1.81515677228879,4.45659560497886,11.3247519271246,3.42388869774824
2013.5,107,981.777168003459,1054406.29293555,2013,14,"Prey Veng",10.1478908763057,3.94062255093225,1.24939165145684,4.45946794070573,10.8924510478668,3.40713096230311
2013.53846153846,102,981.815367034046,1055076.45305988,2013,15,"Prey Veng",9.66754586401627,4.28958524509039,0.692080521475607,4.46248466114324,10.3782206283373,3.39003973390206
2013.57692307692,60,981.853566064634,1055746.61318422,2013,16,"Prey Veng",5.68318185923751,4.41800867890401,0.145725141518893,4.46564140134405,9.94070273455252,3.37262412781446
2013.61538461538,67,981.891786986181,1056416.77330855,2013,17,"Prey Veng",6.34219388529447,4.32640357271391,-0.351186989218678,4.46893358788487,9.5027380770561,3.36883040916177
2013.65384615385,49,981.930016327328,1057086.93343289,2013,18,"Prey Veng",4.63538035049516,4.0418081775098,-0.750682917398066,4.47235644960622,8.97507606249104,3.3903813335015
2013.69230769231,40,981.968245668475,1057757.09355722,2013,19,"Prey Veng",3.78158655173662,3.60163908595857,-1.16609739909175,4.4759050283157,8.52902674994008,3.40015267114734
2013.73076923077,40,982.006475009622,1058427.25368156,2013,20,"Prey Veng",3.77919217979949,3.03134884650172,-1.60060597853316,4.47957418943565,8.09355919763357,3.39607300713096
2013.76923076923,24,982.044704350769,1059097.41380589,2013,21,"Prey Veng",2.26608050280809,2.374122917449,-2.01289099800935,4.48335863257327,7.66975578733199,3.39086282770873
2013.80769230769,29,982.082933691916,1059767.57393022,2013,22,"Prey Veng",2.73644907745682,1.63246318092206,-2.44735738149983,4.48725290198859,7.23903346605992,3.37206507730629
2013.84615384615,30,982.121163033062,1060437.73405456,2013,23,"Prey Veng",2.82902041643649,0.919614395435313,-2.81607737635841,4.49125139693284,6.84207940100773,3.36645301537783
2013.88461538462,25,982.159392374209,1061107.89417889,2013,24,"Prey Veng",2.35602808509361,0.146936610807524,-3.20611493817466,4.49534838182704,6.78342162004933,3.34723259183462
2013.92307692308,13,982.197621715356,1061778.05430323,2013,25,"Prey Veng",1.22436133872921,-0.620776803916775,-3.57226862256443,4.49953799624822,6.59973603964368,3.3277750246366
2013.96153846154,3,982.235851056503,1062448.21442756,2013,26,"Prey Veng",0.282366703549535,-1.28536736596096,-3.87055317605605,4.50381426468795,6.37087802063356,3.32170402875267
2014,4,982.27408039765,1063122.33384747,2014,1,"Prey Veng",0.376250208715293,-1.72527935226765,-4.18719009241921,4.50817110604608,6.07739297170921,3.30189628983528
2014.03846153846,7,982.312309738797,1063798.76285647,2014,2,"Prey Veng",0.658019189757646,-2.07787103733828,-4.43649941511525,4.51260234282026,5.77337944697253,3.29560834674153
2014.07692307692,4,982.350539079944,1064475.19186547,2014,3,"Prey Veng",0.375772026494115,-2.30807649579867,-4.70181980175186,4.51710170995066,5.53915913553919,3.27550248585648
2014.11538461538,2,982.388768421091,1065151.62087447,2014,4,"Prey Veng",0.187766695445484,-2.34949700551164,-4.90178559050002,4.52166286327784,5.35543583521288,3.26907259856742
2014.15384615385,2,982.426997762238,1065828.04988347,2014,5,"Prey Veng",0.187647529094272,-2.24084300176292,-5.11500979898655,4.52627938757109,5.19694992325927,3.24872090477057
2014.19230769231,2,982.465227103385,1066504.47889247,2014,6,"Prey Veng",0.187528513905252,-2.01183627364779,-5.26607671508213,4.53094480408432,5.00097844726192,3.2422193658377
2014.23076923077,10,982.503456444532,1067180.90790147,2014,7,"Prey Veng",0.937048247954907,-1.67976772761052,-5.28382923094946,4.5356525775969,4.86377516825723,3.27725346643968
2014.26923076923,9,982.541685785679,1067857.33691047,2014,8,"Prey Veng",0.842809211391368,-1.29279330244872,-5.39133109561088,4.54039612289743,4.68282450623168,3.27076603709284
2014.30769230769,8,982.579915126826,1068533.76591947,2014,9,"Prey Veng",0.748689489762265,-0.878529889869544,-5.43793666534213,4.54516881067023,4.54799676594411,3.27759174047249
2014.34615384615,12,982.618144467973,1069210.19492847,2014,10,"Prey Veng",1.12232375419903,-0.505962282036943,-5.50123812207919,4.5499639727461,4.3584537876131,3.27084100525951
2014.38461538462,13,982.65637380912,1069886.62393747,2014,11,"Prey Veng",1.21508201982716,-0.168339964477464,-5.57965625962023,4.55477490668165,4.17622721700966,3.25090874133341
2014.42307692308,12,982.694603150267,1070563.05294647,2014,12,"Prey Veng",1.1209054867878,0.141380788781976,-5.63349942022469,4.55959487963499,3.99305074816245,3.23086928173728
2014.46153846154,9,982.732832491413,1071239.48195547,2014,13,"Prey Veng",0.84014827231453,0.370954374745427,-5.63209509170096,4.56441713150928,3.89673034707041,3.22406226201487
2014.5,18,982.77106183256,1071915.91096447,2014,14,"Prey Veng",1.67923619902276,0.545492453859971,-5.64133971133317,4.56923487734082,3.73650526483158,3.20398939792796
2014.53846153846,20,982.809291173707,1072592.33997347,2014,15,"Prey Veng",1.8646413231419,0.677775248525015,-5.62783491833074,4.57404130891306,3.65092581828968,3.18384158823532
2014.57692307692,10,982.847520514854,1073268.76898247,2014,16,"Prey Veng",0.931733065286216,0.710679767449349,-5.56821404720039,4.57882959558445,3.51373851355791,3.17698629657231
2014.61538461538,13,982.885749856001,1073945.19799147,2014,17,"Prey Veng",1.21049007196206,0.684129042153374,-5.51476127447243,4.58359288432445,3.38562583546127,3.15685833378956
2014.65384615385,13,982.919693324305,1074621.62700047,2014,18,"Prey Veng",1.20972811949506,0.502376992697938,-5.44112455408335,4.58832429895901,3.36242482771866,3.13668666125363
2014.69230769231,13,982.945065046922,1075298.05600947,2014,19,"Prey Veng",1.20896712565855,0.248843561890947,-5.34829581581908,4.593016938635,3.30185950126481,3.11648280110994
2014.73076923077,9,982.970436769539,1075974.48501847,2014,20,"Prey Veng",0.836451061369314,-0.0560065687090797,-5.23733986470479,4.59766387552106,NA,3.09625819861831
2014.76923076923,8,982.995808492156,1076650.91402747,2014,21,"Prey Veng",0.74304492716902,-0.0560065687090797,-5.09908043938108,4.60225815177109,NA,3.08954722444758
2014.80769230769,11,983.021180214772,1077327.34303646,2014,22,"Prey Veng",1.0210452812788,-0.0560065687090797,-4.95846706602604,4.60679277578592,NA,3.06942717126998
2014.84615384615,6,983.046551937389,1078003.77204546,2014,23,"Prey Veng",0.556584323319694,-0.0560065687090797,-4.80321908204249,4.61126071781791,NA,3.04931543428373
2014.88461538462,13,983.071923660006,1078680.20105446,2014,24,"Prey Veng",1.20517647281297,-0.0560065687090797,-4.63176460605899,4.61565490497325,NA,3.04252979927124
2014.92307692308,9,983.097295382623,1079356.63006346,2014,25,"Prey Veng",0.833830056657997,-0.0560065687090797,-4.45411894721618,4.6199682156765,NA,3.02256294814054
2014.96153846154,10,983.12266710524,1080033.05907246,2014,26,"Prey Veng",0.925897583967297,-0.0560065687090797,-4.26565197355404,4.62419347367203,NA,3.00263163129675
2015,14,983.148038827857,1080707.16256912,2015,1,"Prey Veng",1.295448062611,-0.0560065687090797,-4.06771307016251,4.62832344164705,NA,2.9827461886522
2015.03846153846,7,983.173410550474,1081380.19275239,2015,2,"Prey Veng",0.64732090035635,-0.0560065687090797,-3.86166986893116,4.63235081457093,NA,2.96291679457768
2015.07692307692,5,983.198782273091,1082053.22293566,2015,3,"Prey Veng",0.462084479212101,-0.0560065687090797,-3.65912325697842,4.63626821285546,NA,2.95626198318908
2015.11538461538,3,983.224153995708,1082726.25311893,2015,4,"Prey Veng",0.277078346568038,-0.0560065687090797,-3.44361837806877,4.64006817545001,NA,2.9366411183555
2015.15384615385,4,983.249525718325,1083399.2833022,2015,5,"Prey Veng",0.369208292976529,-0.0560065687090797,-3.22400996058608,4.64374315299501,NA,2.91710018854052
2015.19230769231,6,983.274897440942,1084072.31348547,2015,6,"Prey Veng",0.553468613243061,-0.0560065687090797,-3.00166204122385,4.64728550116554,NA,2.89764851104797
2015.23076923077,4,983.300269163558,1084745.34366874,2015,7,"Prey Veng",0.368750142450164,-0.0560065687090797,-2.74559119493667,4.65068747434511,NA,2.90827699216633
2015.26923076923,4,983.325640886175,1085418.37385201,2015,8,"Prey Veng",0.368521493311792,-0.0560065687090797,-2.47849572050765,4.65394121977701,NA,2.93641752135493
2015.30769230769,2,983.351012608792,1086091.40403528,2015,9,"Prey Veng",0.184146563776232,-0.0560065687090797,-2.28035121558582,4.65703877234677,NA,2.96287049259369
2015.34615384615,4,983.376384331409,1086764.43421855,2015,10,"Prey Veng",0.368065044645691,-0.0560065687090797,-2.05992582502129,4.65997205015514,NA,2.97765946907412
2015.38461538462,9,983.401756054026,1087437.46440182,2015,11,"Prey Veng",0.827633799149153,-0.0560065687090797,-1.8457946542147,4.66273285104489,NA,2.97760880078721
2015.42307692308,19,983.427127776643,1088110.49458509,2015,12,"Prey Veng",1.74614619512929,-0.0560065687090797,-1.66441198445789,4.66531285024808,NA,2.97557410211509
2015.46153846154,27,983.45249949926,1088783.52476836,2015,13,"Prey Veng",2.47983179261867,-0.0560065687090797,-1.47733378413308,4.66770359932188,NA,2.99236261002915
2015.5,31,983.477871221877,1089456.55495163,2015,14,"Prey Veng",2.84545536571455,-0.0560065687090797,-1.33961800542839,4.66989652654102,NA,2.99006439958917
2015.53846153846,42,983.503242944494,1090129.5851349,2015,15,"Prey Veng",3.85275297292318,-0.0560065687090797,-1.19616857968996,4.67188293891355,NA,2.98861075472656
2015.57692307692,38,983.52861466711,1090802.61531817,2015,16,"Prey Veng",3.48367334899688,-0.0560065687090797,-1.02764533431322,4.67365402598281,NA,2.99133619272718
2015.61538461538,56,983.553986389727,1091475.64550144,2015,17,"Prey Veng",5.13066876304627,-0.0560065687090797,-0.885160823118246,4.67520086557322,NA,2.97441884171918
2015.65384615385,65,983.579358112344,1092148.67568471,2015,18,"Prey Veng",5.95157064666576,-0.0560065687090797,-0.779229603278043,4.67651443162991,NA,2.9734847433492
2015.69230769231,40,983.604729834961,1092821.70586799,2015,19,"Prey Veng",3.66024940621301,-0.0560065687090797,-0.643376779396299,4.67758560429236,NA,2.97726174883861
2015.73076923077,34,983.596861780003,1093494.73605126,2015,20,"Prey Veng",3.1092970893283,-0.0560065687090797,-0.533549477595816,4.67840518233029,NA,2.96084777457202
2015.76923076923,32,983.587038444012,1094167.76623453,2015,21,"Prey Veng",2.92459721328886,-0.0560065687090797,-0.461871414706592,4.67896389805528,NA,2.9805014448315
2015.80769230769,45,983.57721510802,1094840.7964178,2015,22,"Prey Veng",4.11018662688083,-0.0560065687090797,-0.411241980378033,4.67925243480489,NA,2.98082893013241
2015.84615384615,25,983.567391772028,1095513.82660107,2015,23,"Prey Veng",2.28203418276926,-0.0560065687090797,-0.323382226285067,4.67926144707638,NA,2.98596155770107
2015.88461538462,27,983.557568436036,1096186.85678434,2015,24,"Prey Veng",2.46308371906633,-0.0560065687090797,-0.262805435187126,4.67898158336543,NA,2.97019876596044
2015.92307692308,23,983.547745100045,1096859.88696761,2015,25,"Prey Veng",2.09689498843704,-0.0560065687090797,-0.199491059418031,4.67840351174039,NA,2.97554254850596
2015.96153846154,26,983.537921764053,1097532.91715088,2015,26,"Prey Veng",2.36894944959776,-0.0560065687090797,-0.163928895464173,4.6775179481562,NA,2.9601052134597
2016,5,983.528098428061,1098201.78204044,2016,1,"Prey Veng",0.455289736528208,-0.0560065687090797,-0.166116646216057,4.67631568748285,NA,2.98265264589611
2016.03846153846,7,983.51827509207,1098869.1593251,2016,2,"Prey Veng",0.637018514952157,-0.0560065687090797,-0.155753223453929,4.6747876371918,NA,2.9675763304954
2016.07692307692,9,983.508451756078,1099536.53660976,2016,3,"Prey Veng",0.818526688321792,-0.0560065687090797,-0.157021322705947,4.67292485361127,NA,2.95263666176115
2016.11538461538,5,983.498628420086,1100203.91389443,2016,4,"Prey Veng",0.454461208222876,-0.0560065687090797,-0.169763909814886,4.670718580626,NA,2.93783693461995
2016.15384615385,6,983.488805084094,1100871.29117909,2016,5,"Prey Veng",0.545022842186546,-0.0560065687090797,-0.181669943226434,4.66816029066183,NA,2.94410527321573
2016.19230769231,4,983.478981748103,1101538.66846375,2016,6,"Prey Veng",0.363128423406013,-0.0560065687090797,-0.217897444061218,4.66524172775825,NA,2.92963893583685
2016.23076923077,4,983.469158412111,1102206.04574842,2016,7,"Prey Veng",0.36290855193812,-0.0560065687090797,-0.264681894591711,4.6619549524953,NA,2.91531736665235
2016.26923076923,6,983.459335076119,1102873.42303308,2016,8,"Prey Veng",0.544033419855112,-0.0560065687090797,-0.32159018032436,4.6582923885043,NA,2.90114276373986
2016.30769230769,5,983.449511740127,1103540.80031774,2016,9,"Prey Veng",0.453087008523868,-0.0560065687090797,-0.378722895222814,4.65424687025549,NA,2.90773876727326
2016.34615384615,4,983.439688404136,1104208.17760241,2016,10,"Prey Veng",0.362250532203563,-0.0560065687090797,-0.455594068427005,4.6498116917813,NA,2.89389960458839
2016.38461538462,7,983.429865068144,1104875.55488707,2016,11,"Prey Veng",0.633555513925319,-0.0560065687090797,-0.573881381718514,4.6449806559608,NA,2.89748516412962
2016.42307692308,7,983.420041732152,1105542.93217173,2016,12,"Prey Veng",0.633173058801904,-0.0560065687090797,-0.665043693466984,4.63974812396119,NA,2.88394314701398
2016.46153846154,15,983.410218396161,1106210.3094564,2016,13,"Prey Veng",1.35598085389126,-0.0560065687090797,-0.763105549602408,4.63410906440524,NA,2.87054863511855
2016.5,28,983.400395060169,1106877.68674106,2016,14,"Prey Veng",2.52963812853066,-0.0560065687090797,-0.867309768132588,4.62805910181133,NA,2.85730219162662
2016.53846153846,24,983.390571724177,1107545.06402572,2016,15,"Prey Veng",2.1669547162952,-0.0560065687090797,-0.976856642925648,4.62159456383466,NA,2.84420410860063
2016.57692307692,27,983.380748388185,1108212.44131039,2016,16,"Prey Veng",2.43635597233273,-0.0560065687090797,-1.0909080563762,4.61471252682594,NA,2.83125440980126
2016.61538461538,35,983.370925052194,1108879.81859505,2016,17,"Prey Veng",3.15633844291124,-0.0560065687090797,-1.20859179433974,4.60741085921748,NA,2.81845285377842
2016.65384615385,29,983.361101716202,1109547.19587971,2016,18,"Prey Veng",2.61367881489775,-0.0560065687090797,-1.34635752574182,4.59968826224626,NA,2.8222428584288
2016.69230769231,27,983.35127838021,1110214.57316438,2016,19,"Prey Veng",2.43196231184783,-0.0560065687090797,-1.46644845337245,4.5915443075308,NA,2.83079280201773
2016.73076923077,26,983.341455044218,1110881.95044904,2016,20,"Prey Veng",2.34048271191104,-0.0560065687090797,-1.58778651725958,4.58297947103217,NA,2.81841689150281
2016.76923076923,30,983.302046329082,1111549.3277337,2016,21,"Prey Veng",2.69893555341948,-0.0560065687090797,-1.70894903209686,4.57399516295094,NA,2.80617977287969
2016.80769230769,18,983.238969310629,1112216.70501837,2016,22,"Prey Veng",1.61838964644059,-0.0560065687090797,-1.82897800376778,4.56459375314034,NA,2.79407997612856
2016.84615384615,12,983.175892292177,1112884.08230303,2016,23,"Prey Veng",1.07827941749036,-0.0560065687090797,-1.94691072186938,4.55477859165115,NA,2.78211579071977
2016.88461538462,22,983.112815273725,1113551.45958769,2016,24,"Prey Veng",1.97566082919471,-0.0560065687090797,-2.06178492727207,4.54455402406693,NA,2.77028527046732
2016.92307692308,11,983.049738255272,1114218.83687235,2016,25,"Prey Veng",0.98723873946319,-0.0560065687090797,-2.17264403117655,4.53392540133617,NA,2.75858623861618
2016.96153846154,10,982.98666123682,1114886.21415702,2016,26,"Prey Veng",0.896952520626612,-0.0560065687090797,-2.28820999203492,4.52289908386318,NA,2.7335537302565
2017,10,982.923584218368,1115549.86453954,2017,1,"Prey Veng",0.896418915718093,-0.0560065687090797,-2.38189923907969,4.51148243967872,NA,2.73778693167619
2017.03846153846,3,982.860507199915,1116212.52108149,2017,2,"Prey Veng",0.26876602289798,-0.0560065687090797,-2.48433815165912,4.49968383657483,NA,2.74731750830177
2017.07692307692,2,982.797430181463,1116875.17762344,2017,3,"Prey Veng",0.179071040351683,-0.0560065687090797,-2.57102836643337,4.48751262815539,NA,2.73636509542408
2017.11538461538,4,982.73435316301,1117537.83416539,2017,4,"Prey Veng",0.357929716356075,-0.0560065687090797,-2.649218035363,4.47497913382204,NA,2.7255299217745
2017.15384615385,6,982.671276144558,1118200.49070734,2017,5,"Prey Veng",0.53657640556074,-0.0560065687090797,-2.71809176562506,4.46209461278479,NA,2.71480836442942
2017.19230769231,5,982.608199126106,1118863.14724929,2017,6,"Prey Veng",0.446882177886762,-0.0560065687090797,-2.77687472581962,4.44887123225547,NA,2.70419660703819
2017.23076923077,4,982.545122107653,1119525.80379124,2017,7,"Prey Veng",0.357294131716672,-0.0560065687090797,-2.85296544727194,4.43532203004917,NA,2.68083023497634
2017.26923076923,3,982.482045089201,1120188.46033319,2017,8,"Prey Veng",0.267812078612886,-0.0560065687090797,-2.91939016596209,4.42146087188353,NA,2.6556739378654
2017.30769230769,4,982.418968070749,1120851.11687514,2017,9,"Prey Veng",0.356871661166894,-0.0560065687090797,-2.94835207306698,4.40730240372555,NA,2.64576876369593
2017.34615384615,3,982.355891052296,1121513.77341709,2017,10,"Prey Veng",0.267495600242112,-0.0560065687090797,-2.99790764973184,4.39286199959129,NA,2.62355319791475
2017.38461538462,15,982.292814033844,1122176.42995904,2017,11,"Prey Veng",1.33668820691123,-0.0560065687090797,-3.00275623499058,4.37815570525235,NA,2.61419305175357
2017.42307692308,10,982.229737015391,1122839.08650099,2017,12,"Prey Veng",0.890599563216326,-0.0560065687090797,-3.01144859435597,4.36320017834573,NA,2.62393463007384
2017.46153846154,11,982.166659996939,1123501.74304294,2017,13,"Prey Veng",0.979081703087272,-0.0560065687090797,-3.02646925126749,4.34801262541804,NA,2.60236488254024
2017.5,19,982.103582978487,1124164.39958489,2017,14,"Prey Veng",1.69014425354654,-0.0560065687090797,-2.99057564672041,4.33261073646187,NA,2.59362481309693
2017.53846153846,17,982.040505960034,1124827.05612684,2017,15,"Prey Veng",1.51134344674609,-0.0560065687090797,-2.93938392698965,4.31701261752001,NA,2.58496158313328
2017.57692307692,14,981.977428941582,1125489.71266879,2017,16,"Prey Veng",1.24390297329354,-0.0560065687090797,-2.91417295593519,4.3012367219437,NA,2.56447493486685
2017.61538461538,12,981.91435192313,1126152.36921074,2017,17,"Prey Veng",1.06557516798639,-0.0560065687090797,-2.83339336787064,4.28530178089153,NA,2.55633295788737
2017.65384615385,18,981.851274904677,1126815.02575269,2017,18,"Prey Veng",1.59742278800164,-0.0560065687090797,-2.77939156249752,4.26922673364971,NA,2.53657761339451
2017.69230769231,18,981.788197886225,1127477.68229464,2017,19,"Prey Veng",1.59648392892057,-0.0560065687090797,-2.66816404204476,4.25303065833901,NA,2.52894549824344
2017.73076923077,17,981.725120867772,1128140.33883659,2017,20,"Prey Veng",1.5069047187455,-0.0560065687090797,-2.62247806786059,4.2367327035523,NA,2.49588858883899
2017.76923076923,12,981.66204384932,1128802.99537854,2017,21,"Prey Veng",1.06307301177703,-0.0560065687090797,-2.4803099947004,4.22035202143784,NA,2.48882064672873
2017.80769230769,17,981.588968824907,1129465.65192049,2017,22,"Prey Veng",1.50513651929955,-0.0560065687090797,-2.36618371878484,4.20390770270912,NA,2.4710771670568
2017.84615384615,24,981.465903770692,1130128.30846244,2017,23,"Prey Veng",2.12365267025763,-0.0560065687090797,-2.23672442606189,4.18741871402311,NA,2.4538436483086
2017.88461538462,5,981.342838716477,1130790.96500439,2017,24,"Prey Veng",0.4421683719396,-0.0560065687090797,-2.04876610807537,4.17090383812479,NA,2.44768109818951
2017.92307692308,11,981.219773662261,1131453.62154634,2017,25,"Prey Veng",0.972200697450283,-0.0560065687090797,-1.9324176991988,4.15438161711009,NA,2.42115081260354
2017.96153846154,26,981.096708608046,1132116.27808829,2017,26,"Prey Veng",2.29658388482003,-0.0560065687090797,-1.71506153753116,4.13787029910995,NA,2.41583627527753
