"year","lambda","N_sero","llik","convergence","lci","uci","provname"
1996,0.119029811376447,4,4680.48411218648,0,0.0906167391118926,0.147442883641002,"Prey Veng"
1997,0.101805902988066,4,4680.48411218648,0,0.0772538624032823,0.126357943572849,"Prey Veng"
1998,0.0987622164005064,4,4680.48411218648,0,0.0772515611888179,0.120272871612195,"Prey Veng"
1999,0.101003209779905,4,4680.48411218648,0,0.0822029757803377,0.119803443779472,"Prey Veng"
2000,0.0956262025451448,4,4680.48411218648,0,0.0792727237281761,0.111979681362113,"Prey Veng"
2001,0.100359968112435,4,4680.48411218648,0,0.0866349581661062,0.114084978058764,"Prey Veng"
2002,0.0705990624412216,4,4680.48411218648,0,0.0605106616733121,0.0806874632091311,"Prey Veng"
2003,0.0938247456321519,4,4680.48411218648,0,0.0844698442918905,0.103179646972413,"Prey Veng"
2004,0.0903786902147981,4,4680.48411218648,0,0.0826530268221737,0.0981043536074226,"Prey Veng"
2005,0.103087872239231,4,4680.48411218648,0,0.0948005118198476,0.111375232658615,"Prey Veng"
2006,0.0983024314930116,4,4680.48411218648,0,0.0913527574345285,0.105252105551495,"Prey Veng"
2007,0.0797924011557176,4,4680.48411218648,0,0.074623566311051,0.0849612360003842,"Prey Veng"
2008,0.10221656115621,4,4680.48411218648,0,0.0946237089757218,0.109809413336698,"Prey Veng"
2009,0.0729346669100618,4,4680.48411218648,0,0.0652536355380076,0.0806156982821161,"Prey Veng"
2010,0.0830878352045417,4,4680.48411218648,0,0.0759774708947058,0.0901981995143777,"Prey Veng"
2011,0.0660769581691294,4,4680.48411218648,0,0.0601299862600805,0.0720239300781783,"Prey Veng"
2012,0.0962908820795181,4,4680.48411218648,0,0.0912521962244138,0.101329567934622,"Prey Veng"
2013,0.0639620586938038,4,4680.48411218648,0,0.0581859284044122,0.0697381889831955,"Prey Veng"
2014,0.058406498473308,4,4680.48411218648,0,0.0502868154219088,0.0665261815247072,"Prey Veng"
2015,0.0708431163800019,4,4680.48411218648,0,0.0630639337696828,0.078622298990321,"Prey Veng"
2016,0.0441251094092624,4,4680.48411218648,0,0.0368914356998025,0.0513587831187224,"Prey Veng"
2017,0.0353318883864981,4,4680.48411218648,0,0.0277729807340483,0.0428907960389479,"Prey Veng"
2018,0.0695752895681406,4,4680.48411218648,0,0.0626335419107528,0.0765170372255284,"Prey Veng"
2019,0.082536966558795,4,4680.48411218648,0,0.0770160691914775,0.0880578639261124,"Prey Veng"
2020,0.11280021514537,4,4680.48411218648,0,0.100989597948505,0.124610832342235,"Prey Veng"
1989,1e-07,4,2018.59751225937,0,0,0.164406830361982,"Pursat"
1990,1e-07,4,2018.59751225937,0,0,0.13679339064637,"Pursat"
1991,1e-07,4,2018.59751225937,0,0,0.119091530362502,"Pursat"
1992,0.0169058145279745,4,2018.59751225937,0,0,0.127223463754713,"Pursat"
1993,0.0937390956298564,4,2018.59751225937,0,0,0.195073086694511,"Pursat"
1994,0.0781950168452022,4,2018.59751225937,0,0,0.168211281851148,"Pursat"
1995,0.0822063039272687,4,2018.59751225937,0,0.00212445500353232,0.162288152851005,"Pursat"
1996,0.0666239901881387,4,2018.59751225937,0,0,0.138441811455801,"Pursat"
1997,0.0753655237638171,4,2018.59751225937,0,0.0102325782794986,0.140498469248136,"Pursat"
1998,0.0955674858625533,4,2018.59751225937,0,0.0375680709251549,0.153566900799952,"Pursat"
1999,0.128490820081173,4,2018.59751225937,0,0.0783964943046141,0.178585145857732,"Pursat"
2000,0.0717966986143105,4,2018.59751225937,0,0.0283239972611672,0.115269399967454,"Pursat"
2001,0.0722925015189922,4,2018.59751225937,0,0.0339742869301215,0.110610716107863,"Pursat"
2002,0.063707913918065,4,2018.59751225937,0,0.0328836468847051,0.0945321809514249,"Pursat"
2003,0.0802102516682334,4,2018.59751225937,0,0.0547452304654148,0.105675272871052,"Pursat"
2004,0.122578911770862,4,2018.59751225937,0,0.102245249913728,0.142912573627997,"Pursat"
2005,0.107180656750634,4,2018.59751225937,0,0.089190845965814,0.125170467535454,"Pursat"
2006,0.0106835429747856,4,2018.59751225937,0,0,0.0357448275173503,"Pursat"
2007,0.131565339287243,4,2018.59751225937,0,0.108143840047236,0.154986838527251,"Pursat"
2008,0.0959398649429378,4,2018.59751225937,0,0.0793984101805797,0.112481319705296,"Pursat"
2009,0.101469480143043,4,2018.59751225937,0,0.0875240062209361,0.115414954065149,"Pursat"
2010,0.0376549820693644,4,2018.59751225937,0,0.0242644035849227,0.0510455605538061,"Pursat"
2011,0.0384485559650867,4,2018.59751225937,0,0.0202834895105894,0.0566136224195839,"Pursat"
2012,0.0758188568254746,4,2018.59751225937,0,0.05820857778003,0.0934291358709193,"Pursat"
2013,0.0811908452314601,4,2018.59751225937,0,0.0675846950230919,0.0947969954398283,"Pursat"
2014,0.0100440848847602,4,2018.59751225937,0,0.00140875691898018,0.0186794128505403,"Pursat"
2015,0.0328870116114227,4,2018.59751225937,0,0.01789759187447,0.0478764313483754,"Pursat"
2016,0.0437438453434095,4,2018.59751225937,0,0.026900753045,0.0605869376418191,"Pursat"
2017,0.0481783044143693,4,2018.59751225937,0,0.032919394894288,0.0634372139344506,"Pursat"
2018,0.0534113119093093,4,2018.59751225937,0,0.0403553687710141,0.0664672550476045,"Pursat"
2019,0.0627592073441902,4,2018.59751225937,0,0.0532888977247357,0.0722295169636447,"Pursat"
2020,0.0141518565788641,4,2018.59751225937,0,0.00742855046687883,0.0208751626908493,"Pursat"
1993,0.0205846309292877,4,1861.75206005279,0,0,0.0818195012537739,"Ratanak Kiri"
1994,0.0260209588638764,4,1861.75206005279,0,0,0.0849222321126662,"Ratanak Kiri"
1995,0.037988182339258,4,1861.75206005279,0,0,0.0939641993324412,"Ratanak Kiri"
1996,0.0388415398047748,4,1861.75206005279,0,0,0.0912262279493989,"Ratanak Kiri"
1997,0.0413278418054749,4,1861.75206005279,0,0,0.0906334808396469,"Ratanak Kiri"
1998,0.0443001865625309,4,1861.75206005279,0,0,0.0907298191610432,"Ratanak Kiri"
1999,0.0282143118965385,4,1861.75206005279,0,0,0.0721724251706492,"Ratanak Kiri"
2000,0.0228807412161478,4,1861.75206005279,0,0,0.0648084377701809,"Ratanak Kiri"
2001,0.046163107049965,4,1861.75206005279,0,0.00665696380537007,0.08566925029456,"Ratanak Kiri"
2002,0.0444615616508319,4,1861.75206005279,0,0.0079101692133388,0.0810129540883251,"Ratanak Kiri"
2003,0.0667159615668252,4,1861.75206005279,0,0.0358111033027823,0.0976208198308681,"Ratanak Kiri"
2004,0.0541326213932819,4,1861.75206005279,0,0.0283096102962231,0.0799556324903407,"Ratanak Kiri"
2005,0.0465819595499286,4,1861.75206005279,0,0.0195999853729712,0.073563933726886,"Ratanak Kiri"
2006,0.0396246952854943,4,1861.75206005279,0,0.0123135380282517,0.0669358525427369,"Ratanak Kiri"
2007,0.163125376858687,4,1861.75206005279,0,0.142816096015453,0.183434657701921,"Ratanak Kiri"
2008,0.00614404690114433,4,1861.75206005279,0,0.000575316908804756,0.0117127768934839,"Ratanak Kiri"
2009,0.034192226520661,4,1861.75206005279,0,0.0213630830515814,0.0470213699897407,"Ratanak Kiri"
2010,0.0626085758422832,4,1861.75206005279,0,0.0466052517670771,0.0786118999174894,"Ratanak Kiri"
2011,0.0621081704408864,4,1861.75206005279,0,0.0466973986184247,0.0775189422633481,"Ratanak Kiri"
2012,0.0177343825119214,4,1861.75206005279,0,0.00533124987491393,0.0301375151489288,"Ratanak Kiri"
2013,0.0484297410476068,4,1861.75206005279,0,0.0325410252235522,0.0643184568716615,"Ratanak Kiri"
2014,1e-07,4,1861.75206005279,0,0,0.0191414623435614,"Ratanak Kiri"
2015,0.0634168115711715,4,1861.75206005279,0,0.0452289375189796,0.0816046856233635,"Ratanak Kiri"
2016,0.0288993047489501,4,1861.75206005279,0,0.0143706760175648,0.0434279334803354,"Ratanak Kiri"
2017,0.032665482567224,4,1861.75206005279,0,0.0171132948708129,0.0482176702636351,"Ratanak Kiri"
2018,0.0691650554123225,4,1861.75206005279,0,0.055285180268561,0.0830449305560841,"Ratanak Kiri"
2019,0.0694801685876111,4,1861.75206005279,0,0.0609051786903732,0.0780551584848491,"Ratanak Kiri"
2020,0.0157324957662596,4,1861.75206005279,0,0.00878355926492165,0.0226814322675976,"Ratanak Kiri"
1987,0.0281815006625655,4,14191.5388200176,0,0,0.0642070738024335,"Siem Reap"
1988,0.0260550108555063,4,14191.5388200176,0,0,0.0607327492107203,"Siem Reap"
1989,0.0323675468504289,4,14191.5388200176,0,0,0.0656808199969987,"Siem Reap"
1990,0.0455629137158974,4,14191.5388200176,0,0.014368441809698,0.0767573856220969,"Siem Reap"
1991,0.076230849732916,4,14191.5388200176,0,0.0481592292313073,0.104302470234525,"Siem Reap"
1992,0.0375249788031948,4,14191.5388200176,0,0.0123725804915524,0.0626773771148371,"Siem Reap"
1993,0.0797448987892621,4,14191.5388200176,0,0.0569385595116013,0.102551238066923,"Siem Reap"
1994,0.0921364991531782,4,14191.5388200176,0,0.0718774085450104,0.112395589761346,"Siem Reap"
1995,0.105206471314264,4,14191.5388200176,0,0.0875454537775826,0.122867488850945,"Siem Reap"
1996,0.0961408930430352,4,14191.5388200176,0,0.0807024827434923,0.111579303342578,"Siem Reap"
1997,0.0984462577173716,4,14191.5388200176,0,0.084872257737751,0.112020257696992,"Siem Reap"
1998,0.0922771512795414,4,14191.5388200176,0,0.0803221304133273,0.104232172145756,"Siem Reap"
1999,0.0870519733323319,4,14191.5388200176,0,0.0764767028015476,0.0976272438631163,"Siem Reap"
2000,0.0893826930864499,4,14191.5388200176,0,0.0800681474722653,0.0986972387006345,"Siem Reap"
2001,0.0914972710225879,4,14191.5388200176,0,0.0834539456389424,0.0995405964062334,"Siem Reap"
2002,0.0977498585586051,4,14191.5388200176,0,0.0917812697975726,0.103718447319638,"Siem Reap"
2003,0.0935464308423123,4,14191.5388200176,0,0.0887928131630109,0.0983000485216136,"Siem Reap"
2004,0.0773621227938414,4,14191.5388200176,0,0.0716771209045217,0.0830471246831611,"Siem Reap"
2005,0.0851180854112604,4,14191.5388200176,0,0.0794598900448743,0.0907762807776466,"Siem Reap"
2006,0.0900581275670586,4,14191.5388200176,0,0.0852828631071771,0.0948333920269401,"Siem Reap"
2007,0.0952204595726264,4,14191.5388200176,0,0.0916886330976747,0.0987522860475782,"Siem Reap"
2008,0.0850683866940541,4,14191.5388200176,0,0.0813387496224074,0.0887980237657008,"Siem Reap"
2009,0.0785210503354833,4,14191.5388200176,0,0.0744736019155912,0.0825684987553754,"Siem Reap"
2010,0.0791634487236082,4,14191.5388200176,0,0.0751396263147972,0.0831872711324191,"Siem Reap"
2011,0.0734769868861049,4,14191.5388200176,0,0.0696556889359326,0.0772982848362773,"Siem Reap"
2012,0.0807443123702326,4,14191.5388200176,0,0.0777486170359719,0.0837400077044932,"Siem Reap"
2013,0.0778222180215916,4,14191.5388200176,0,0.0748374032451158,0.0808070327980674,"Siem Reap"
2014,0.0367457446356372,4,14191.5388200176,0,0.0329088532199511,0.0405826360513233,"Siem Reap"
2015,0.080419640234199,4,14191.5388200176,0,0.0765983523461012,0.0842409281222968,"Siem Reap"
2016,0.0541587743523996,4,14191.5388200176,0,0.0508786973767882,0.0574388513280111,"Siem Reap"
2017,0.0563753548504209,4,14191.5388200176,0,0.0524993454582125,0.0602513642426293,"Siem Reap"
2018,0.0426691931436846,4,14191.5388200176,0,0.0392315251585821,0.0461068611287871,"Siem Reap"
2019,0.101249461108303,4,14191.5388200176,0,0.098286716531308,0.104212205685298,"Siem Reap"
2020,0.0606576331075298,4,14191.5388200176,0,0.054809367936098,0.0665058982789616,"Siem Reap"
1988,0.0939023507023234,4,1374.78465271121,0,0,0.282522983826244,"Stung Treng"
1989,0.0655727425750236,4,1374.78465271121,0,0,0.234280848956937,"Stung Treng"
1990,0.038739092311055,4,1374.78465271121,0,0,0.195644227909877,"Stung Treng"
1991,0.109964499962252,4,1374.78465271121,0,0,0.251383572391792,"Stung Treng"
1992,0.0671214736405393,4,1374.78465271121,0,0,0.190783077136257,"Stung Treng"
1993,0.134243156440484,4,1374.78465271121,0,0.025910266019476,0.242576046861492,"Stung Treng"
1994,0.0755036309831703,4,1374.78465271121,0,0,0.168687004596021,"Stung Treng"
1995,0.0797687930423328,4,1374.78465271121,0,0,0.163389228491997,"Stung Treng"
1996,0.0978116365316061,4,1374.78465271121,0,0.0244273074143059,0.171195965648906,"Stung Treng"
1997,0.0986218716977734,4,1374.78465271121,0,0.0352527784937973,0.161990964901749,"Stung Treng"
1998,0.0897145189585745,4,1374.78465271121,0,0.0341005329366199,0.145328504980529,"Stung Treng"
1999,0.0451314953930864,4,1374.78465271121,0,0,0.0956827913243932,"Stung Treng"
2000,0.0452862928302136,4,1374.78465271121,0,0,0.0925086561479633,"Stung Treng"
2001,0.103896691629602,4,1374.78465271121,0,0.0613796079804149,0.146413775278789,"Stung Treng"
2002,0.108280971328083,4,1374.78465271121,0,0.0796801737608871,0.136881768895278,"Stung Treng"
2003,0.0527832951818284,4,1374.78465271121,0,0.0289105796551292,0.0766560107085277,"Stung Treng"
2004,1e-07,4,1374.78465271121,0,0,0.0489835006233689,"Stung Treng"
2005,1e-07,4,1374.78465271121,0,0,0.0597946674632686,"Stung Treng"
2006,0.140817370786536,4,1374.78465271121,0,0.0932437331994161,0.188391008373657,"Stung Treng"
2007,0.0323892037638862,4,1374.78465271121,0,0.00352051277616367,0.0612578947516087,"Stung Treng"
2008,0.0918134158480201,4,1374.78465271121,0,0.058455065372331,0.125171766323709,"Stung Treng"
2009,1e-07,4,1374.78465271121,0,0,0.0398651710407587,"Stung Treng"
2010,0.120409506473453,4,1374.78465271121,0,0.0838078347017906,0.157011178245115,"Stung Treng"
2011,0.105874559465984,4,1374.78465271121,0,0.0752359162506457,0.136513202681322,"Stung Treng"
2012,0.0783696723075967,4,1374.78465271121,0,0.0517789232712898,0.104960421343904,"Stung Treng"
2013,0.0878206253652819,4,1374.78465271121,0,0.062897824151957,0.112743426578607,"Stung Treng"
2014,1e-07,4,1374.78465271121,0,0,0.0336073589109139,"Stung Treng"
2015,0.103366595507696,4,1374.78465271121,0,0.0721939857110408,0.13453920530435,"Stung Treng"
2016,0.0561807174133795,4,1374.78465271121,0,0.0352660527996179,0.0770953820271412,"Stung Treng"
2017,0.0496049954293375,4,1374.78465271121,0,0.0277431616003883,0.0714668292582867,"Stung Treng"
2018,0.0165511901760742,4,1374.78465271121,0,0,0.0438763025545018,"Stung Treng"
2019,0.124159378345212,4,1374.78465271121,0,0.102240465643366,0.146078291047058,"Stung Treng"
2020,0.0748061436790141,4,1374.78465271121,0,0.0594574019993882,0.0901548853586401,"Stung Treng"
1988,0.0228265332639679,4,6700.20795569441,0,0,0.0919895934921794,"Svay Rieng"
1989,0.0190991309334309,4,6700.20795569441,0,0,0.0846113427269153,"Svay Rieng"
1990,0.00282623005520715,4,6700.20795569441,0,0,0.0648477655145275,"Svay Rieng"
1991,0.0773471771038957,4,6700.20795569441,0,0.0200572975226325,0.134637056685159,"Svay Rieng"
1992,0.0497074603302787,4,6700.20795569441,0,0,0.102250638683562,"Svay Rieng"
1993,0.0854409771835254,4,6700.20795569441,0,0.0373241302924943,0.133557824074556,"Svay Rieng"
1994,0.0982658327060362,4,6700.20795569441,0,0.0556946117042721,0.1408370537078,"Svay Rieng"
1995,0.0822496194458599,4,6700.20795569441,0,0.0446617517576259,0.119837487134094,"Svay Rieng"
1996,0.0632094637048803,4,6700.20795569441,0,0.02923718659533,0.0971817408144306,"Svay Rieng"
1997,0.0572790192443171,4,6700.20795569441,0,0.0259902724762995,0.0885677660123347,"Svay Rieng"
1998,0.0661558741560413,4,6700.20795569441,0,0.0374157075763088,0.0948960407357739,"Svay Rieng"
1999,0.0640173452751414,4,6700.20795569441,0,0.0378847714294883,0.0901499191207945,"Svay Rieng"
2000,0.0537528249491354,4,6700.20795569441,0,0.0299462049039942,0.0775594449942767,"Svay Rieng"
2001,0.0715351854299728,4,6700.20795569441,0,0.05004191239235,0.0930284584675957,"Svay Rieng"
2002,0.102897621500237,4,6700.20795569441,0,0.0861752111782195,0.119620031822255,"Svay Rieng"
2003,0.0528175168476487,4,6700.20795569441,0,0.0392626033400166,0.0663724303552809,"Svay Rieng"
2004,0.105193539986511,4,6700.20795569441,0,0.093673058018122,0.116714021954901,"Svay Rieng"
2005,0.026581209243938,4,6700.20795569441,0,0.01682059259004,0.036341825897836,"Svay Rieng"
2006,0.101800895254017,4,6700.20795569441,0,0.0906137858096991,0.112988004698334,"Svay Rieng"
2007,0.126719854989743,4,6700.20795569441,0,0.118044967261199,0.135394742718288,"Svay Rieng"
2008,0.0248333279073645,4,6700.20795569441,0,0.0175910962826691,0.0320755595320599,"Svay Rieng"
2009,0.0551716311598492,4,6700.20795569441,0,0.0452049026688469,0.0651383596508515,"Svay Rieng"
2010,0.0671556159750105,4,6700.20795569441,0,0.0566472367980864,0.0776639951519347,"Svay Rieng"
2011,0.0538012698051467,4,6700.20795569441,0,0.0439760499155876,0.0636264896947057,"Svay Rieng"
2012,0.0970701336671735,4,6700.20795569441,0,0.0884471749744328,0.105693092359914,"Svay Rieng"
2013,0.0283711540443351,4,6700.20795569441,0,0.0218868619917899,0.0348554460968803,"Svay Rieng"
2014,0.00857995072947049,4,6700.20795569441,0,0.00340793670402726,0.0137519647549137,"Svay Rieng"
2015,0.033514896128844,4,6700.20795569441,0,0.0245818760937916,0.0424479161638963,"Svay Rieng"
2016,0.0490485052233685,4,6700.20795569441,0,0.0395614987440886,0.0585355117026484,"Svay Rieng"
2017,0.0203387328862782,4,6700.20795569441,0,0.0120410793814396,0.0286363863911169,"Svay Rieng"
2018,0.0559670673293537,4,6700.20795569441,0,0.0479731664614241,0.0639609681972834,"Svay Rieng"
2019,0.0273412193341829,4,6700.20795569441,0,0.0227825607084302,0.0318998779599356,"Svay Rieng"
2020,0.0241984086636772,4,6700.20795569441,0,0.0178225715942752,0.0305742457330793,"Svay Rieng"
1981,0.0485522358511301,4,3884.01407618755,0,0,0.353755164364253,"Takeo"
1982,0.0538172581655624,4,3884.01407618755,0,0,0.337238752459825,"Takeo"
1983,0.0696371161588099,4,3884.01407618755,0,0,0.328030009790789,"Takeo"
1984,0.0808833351921196,4,3884.01407618755,0,0,0.311835514680024,"Takeo"
1985,0.0506175086136469,4,3884.01407618755,0,0,0.260372232798755,"Takeo"
1986,0.0612562110400395,4,3884.01407618755,0,0,0.253781713756918,"Takeo"
1987,0.117939977268181,4,3884.01407618755,0,0,0.286962202305802,"Takeo"
1988,0.0417817786574191,4,3884.01407618755,0,0,0.186094864046965,"Takeo"
1989,0.0849107075267491,4,3884.01407618755,0,0,0.205954217265801,"Takeo"
1990,0.221596562493477,4,3884.01407618755,0,0.128838974579465,0.314354150407489,"Takeo"
1991,0.20769769900111,4,3884.01407618755,0,0.141075512696335,0.274319885305885,"Takeo"
1992,0.156307315195819,4,3884.01407618755,0,0.105301610624353,0.207313019767285,"Takeo"
1993,0.134733689041078,4,3884.01407618755,0,0.0934971945066475,0.175970183575508,"Takeo"
1994,0.155919329107681,4,3884.01407618755,0,0.122584259149923,0.189254399065439,"Takeo"
1995,0.139810172407069,4,3884.01407618755,0,0.112567802627395,0.167052542186743,"Takeo"
1996,0.120546612475303,4,3884.01407618755,0,0.0977454311983441,0.143347793752262,"Takeo"
1997,0.0998478838484911,4,3884.01407618755,0,0.0801582113199722,0.11953755637701,"Takeo"
1998,0.100616378012283,4,3884.01407618755,0,0.0834084007651068,0.117824355259459,"Takeo"
1999,0.082442074677511,4,3884.01407618755,0,0.0673817596540386,0.0975023897009834,"Takeo"
2000,0.0831129241550705,4,3884.01407618755,0,0.0699063768653887,0.0963194714447523,"Takeo"
2001,0.0849928504807857,4,3884.01407618755,0,0.0738369617927671,0.0961487391688043,"Takeo"
2002,0.0866668967473277,4,3884.01407618755,0,0.0790540386023412,0.0942797548923143,"Takeo"
2003,0.101039158612146,4,3884.01407618755,0,0.0934202924573743,0.108658024766917,"Takeo"
2004,0.100928830257099,4,3884.01407618755,0,0.0935959056626704,0.108261754851527,"Takeo"
2005,0.113327749154442,4,3884.01407618755,0,0.106009673772457,0.120645824536426,"Takeo"
2006,0.0784857146478403,4,3884.01407618755,0,0.0713899045170018,0.0855815247786788,"Takeo"
2007,0.0970369849221297,4,3884.01407618755,0,0.0916935192916207,0.102380450552639,"Takeo"
2008,0.0982823457416784,4,3884.01407618755,0,0.0898499848454786,0.106714706637878,"Takeo"
2009,0.0712429235490249,4,3884.01407618755,0,0.0627690015073606,0.0797168455906893,"Takeo"
2010,0.0795271332884403,4,3884.01407618755,0,0.0713919648170195,0.087662301759861,"Takeo"
2011,0.0730062638084606,4,3884.01407618755,0,0.0660285571525352,0.0799839704643859,"Takeo"
2012,0.0799148655791224,4,3884.01407618755,0,0.0740182206577276,0.0858115105005171,"Takeo"
2013,0.0641347589375121,4,3884.01407618755,0,0.0573126315610525,0.0709568863139718,"Takeo"
2014,0.0413879354462207,4,3884.01407618755,0,0.0328798259115317,0.0498960449809097,"Takeo"
2015,0.0540729544799795,4,3884.01407618755,0,0.0448245335663219,0.0633213753936372,"Takeo"
2016,0.0339204614520444,4,3884.01407618755,0,0.0243254757420513,0.0435154471620376,"Takeo"
2017,0.0428126525559072,4,3884.01407618755,0,0.0324240023430757,0.0532013027687386,"Takeo"
2018,0.0833893690848835,4,3884.01407618755,0,0.0738170788868609,0.0929616592829061,"Takeo"
2019,0.0660137876225251,4,3884.01407618755,0,0.0589769171687668,0.0730506580762833,"Takeo"
2020,0.0782521890915498,4,3884.01407618755,0,0.0669519618503229,0.0895524163327767,"Takeo"
1966,0.0168966896975003,4,3488.99902412224,0,0,0.122263634250992,"Tboung Khmum"
1967,0.0496059174621403,4,3488.99902412224,0,0,0.150338978783661,"Tboung Khmum"
1968,0.0316874161590355,4,3488.99902412224,0,0,0.126850744558077,"Tboung Khmum"
1969,0.0214012937931614,4,3488.99902412224,0,0,0.113120334615563,"Tboung Khmum"
1970,0.0410007259962511,4,3488.99902412224,0,0,0.128917717423063,"Tboung Khmum"
1971,0.0209784372935043,4,3488.99902412224,0,0,0.105182905036249,"Tboung Khmum"
1972,0.0252938076485155,4,3488.99902412224,0,0,0.10687786978277,"Tboung Khmum"
1973,0.0144311387329056,4,3488.99902412224,0,0,0.0938108061214275,"Tboung Khmum"
1974,0.0207162040794462,4,3488.99902412224,0,0,0.0982200950468042,"Tboung Khmum"
1975,0.01671999380529,4,3488.99902412224,0,0,0.0922632874732821,"Tboung Khmum"
1976,0.0305850924025115,4,3488.99902412224,0,0,0.103753609873682,"Tboung Khmum"
1977,0.016900865371795,4,3488.99902412224,0,0,0.0877198462196444,"Tboung Khmum"
1978,0.0220243760732511,4,3488.99902412224,0,0,0.0910000781820608,"Tboung Khmum"
1979,0.0205798369059974,4,3488.99902412224,0,0,0.0875873976499301,"Tboung Khmum"
1980,0.0176218412628068,4,3488.99902412224,0,0,0.0829140759453196,"Tboung Khmum"
1981,0.0229793988112281,4,3488.99902412224,0,0,0.0865077698586582,"Tboung Khmum"
1982,0.0231514462401622,4,3488.99902412224,0,0,0.0847290227086749,"Tboung Khmum"
1983,0.023229057890045,4,3488.99902412224,0,0,0.0829078666427232,"Tboung Khmum"
1984,0.0254178819718498,4,3488.99902412224,0,0,0.0831734932204437,"Tboung Khmum"
1985,0.0227491456031648,4,3488.99902412224,0,0,0.0786581150649752,"Tboung Khmum"
1986,0.0171961952125733,4,3488.99902412224,0,0,0.0716157627121087,"Tboung Khmum"
1987,0.0214418252502676,4,3488.99902412224,0,0,0.0744705711787702,"Tboung Khmum"
1988,0.0156452230662442,4,3488.99902412224,0,0,0.0673657078249695,"Tboung Khmum"
1989,0.0225250777723628,4,3488.99902412224,0,0,0.0729428410760954,"Tboung Khmum"
1990,0.0267240052940014,4,3488.99902412224,0,0,0.0755076169884124,"Tboung Khmum"
1991,0.0261083624277464,4,3488.99902412224,0,0,0.0731954059048915,"Tboung Khmum"
1992,0.0256458891776981,4,3488.99902412224,0,0,0.0711319315146691,"Tboung Khmum"
1993,0.0199840981497386,4,3488.99902412224,0,0,0.0641002423639619,"Tboung Khmum"
1994,0.0245932523262141,4,3488.99902412224,0,0,0.0674194775144876,"Tboung Khmum"
1995,0.0220106376711616,4,3488.99902412224,0,0,0.0635208585587495,"Tboung Khmum"
1996,0.0174239141576541,4,3488.99902412224,0,0,0.0578489968150685,"Tboung Khmum"
1997,0.0144446328435776,4,3488.99902412224,0,0,0.0540157651568642,"Tboung Khmum"
1998,0.01872098015078,4,3488.99902412224,0,0,0.0574265183575294,"Tboung Khmum"
1999,0.0173370418939431,4,3488.99902412224,0,0,0.0551190947895055,"Tboung Khmum"
2000,0.0219059095448648,4,3488.99902412224,0,0,0.0587123250497931,"Tboung Khmum"
2001,0.0235859803748731,4,3488.99902412224,0,0,0.059290875312547,"Tboung Khmum"
2002,0.0257450383251089,4,3488.99902412224,0,0,0.060293357442461,"Tboung Khmum"
2003,0.0279379035412614,4,3488.99902412224,0,0,0.0612725414893383,"Tboung Khmum"
2004,0.0403109035993818,4,3488.99902412224,0,0.00844689879368422,0.0721749084050794,"Tboung Khmum"
2005,0.055581474800893,4,3488.99902412224,0,0.0256711985390052,0.0854917510627809,"Tboung Khmum"
2006,0.0744582020146851,4,3488.99902412224,0,0.0470158668844511,0.101900537144919,"Tboung Khmum"
2007,0.0686303483869135,4,3488.99902412224,0,0.043737301165912,0.0935233956079149,"Tboung Khmum"
2008,0.0611168699760072,4,3488.99902412224,0,0.0383626151637336,0.0838711247882808,"Tboung Khmum"
2009,0.0612188072965076,4,3488.99902412224,0,0.0403330362729977,0.0821045783200176,"Tboung Khmum"
2010,0.0601324886600157,4,3488.99902412224,0,0.0409784907772833,0.079286486542748,"Tboung Khmum"
2011,0.055368665464213,4,3488.99902412224,0,0.0377571723792393,0.0729801585491866,"Tboung Khmum"
2012,0.0412082425354548,4,3488.99902412224,0,0.0248358452310409,0.0575806398398686,"Tboung Khmum"
2013,0.0499440846324932,4,3488.99902412224,0,0.0346869263160878,0.0652012429488986,"Tboung Khmum"
2014,0.0432070864084301,4,3488.99902412224,0,0.0290676641386949,0.0573465086781653,"Tboung Khmum"
2015,0.0326796173267836,4,3488.99902412224,0,0.0194502214369884,0.0459090132165788,"Tboung Khmum"
2016,0.0798087494580268,4,3488.99902412224,0,0.0695754428009563,0.0900420561150974,"Tboung Khmum"
2017,0.0159166999028293,4,3488.99902412224,0,0.00973181223141618,0.0221015875742424,"Tboung Khmum"
2018,0.0487931976683724,4,3488.99902412224,0,0.0423378899859133,0.0552485053508314,"Tboung Khmum"
2019,0.0526789648405515,4,3488.99902412224,0,0.0484953106856428,0.0568626189954603,"Tboung Khmum"
2020,0.0105570053914732,4,3488.99902412224,0,0.00832182238155924,0.0127921884013872,"Tboung Khmum"
1981,0.00201524258208893,4,143121.45030852,0,0,0.0233311329940099,"National"
1982,1e-07,4,143121.45030852,0,0,0.0202723237784605,"National"
1983,1e-07,4,143121.45030852,0,0,0.0190549238843836,"National"
1984,0.0198616842650976,4,143121.45030852,0,0.00121966393225295,0.0385037045979422,"National"
1985,0.0268409208336362,4,143121.45030852,0,0.00880088607209366,0.0448809555951788,"National"
1986,0.0205854918657055,4,143121.45030852,0,0.00314181199267786,0.0380291717387332,"National"
1987,0.0265321536876379,4,143121.45030852,0,0.0096563392074148,0.043407968167861,"National"
1988,0.0323145951039227,4,143121.45030852,0,0.0161201999207625,0.0485089902870829,"National"
1989,0.0471409960371063,4,143121.45030852,0,0.0318112531946532,0.0624707388795593,"National"
1990,0.0826152899716463,4,143121.45030852,0,0.0685697974811322,0.0966607824621604,"National"
